"Time","sum(rate(container_network_transmit_bytes_total{namespace=""default""}[5m]))"
2024-06-17 10:59:42,858894
2024-06-17 10:59:44,857481
2024-06-17 10:59:46,858824
2024-06-17 10:59:48,857137
2024-06-17 10:59:50,857907
2024-06-17 10:59:52,860315
2024-06-17 10:59:54,859150
2024-06-17 10:59:56,859440
2024-06-17 10:59:58,859099
2024-06-17 11:00:00,856071
2024-06-17 11:00:02,859420
2024-06-17 11:00:04,845170
2024-06-17 11:00:06,861739
2024-06-17 11:00:08,861793
2024-06-17 11:00:10,861520
2024-06-17 11:00:12,862265
2024-06-17 11:00:14,862225
2024-06-17 11:00:16,862686
2024-06-17 11:00:18,862567
2024-06-17 11:00:20,862389
2024-06-17 11:00:22,841698
2024-06-17 11:00:24,861658
2024-06-17 11:00:26,862128
2024-06-17 11:00:28,852251
2024-06-17 11:00:30,858471
2024-06-17 11:00:32,862511
2024-06-17 11:00:34,862684
2024-06-17 11:00:36,869317
2024-06-17 11:00:38,869276
2024-06-17 11:00:40,869193
2024-06-17 11:00:42,870132
2024-06-17 11:00:44,866098
2024-06-17 11:00:46,868431
2024-06-17 11:00:48,867410
2024-06-17 11:00:50,867095
2024-06-17 11:00:52,879589
2024-06-17 11:00:54,879081
2024-06-17 11:00:56,879947
2024-06-17 11:00:58,880982
2024-06-17 11:01:00,876999
2024-06-17 11:01:02,876188
2024-06-17 11:01:04,876647
2024-06-17 11:01:06,877694
2024-06-17 11:01:08,856206
2024-06-17 11:01:10,878045
2024-06-17 11:01:12,878456
2024-06-17 11:01:14,876429
2024-06-17 11:01:16,875979
2024-06-17 11:01:18,875934
2024-06-17 11:01:20,875716
2024-06-17 11:01:22,876364
2024-06-17 11:01:24,884978
2024-06-17 11:01:26,855280
2024-06-17 11:01:28,873762
2024-06-17 11:01:30,871523
2024-06-17 11:01:32,870524
2024-06-17 11:01:34,872531
2024-06-17 11:01:36,872646
2024-06-17 11:01:38,872432
2024-06-17 11:01:40,852533
2024-06-17 11:01:42,847904
2024-06-17 11:01:44,871963
2024-06-17 11:01:46,872176
2024-06-17 11:01:48,871521
2024-06-17 11:01:50,874152
2024-06-17 11:01:52,865010
2024-06-17 11:01:54,867104
2024-06-17 11:01:56,871318
2024-06-17 11:01:58,871318
2024-06-17 11:02:00,881755
2024-06-17 11:02:02,868031
2024-06-17 11:02:04,871706
2024-06-17 11:02:06,872391
2024-06-17 11:02:08,872230
2024-06-17 11:02:10,871815
2024-06-17 11:02:12,870237
2024-06-17 11:02:14,869388
2024-06-17 11:02:16,849558
2024-06-17 11:02:18,873689
2024-06-17 11:02:20,892352
2024-06-17 11:02:22,899241
2024-06-17 11:02:24,900901
2024-06-17 11:02:26,907267
2024-06-17 11:02:28,908447
2024-06-17 11:02:30,908861
2024-06-17 11:02:32,910041
2024-06-17 11:02:34,912654
2024-06-17 11:02:36,943376
2024-06-17 11:02:38,942828
2024-06-17 11:02:40,945182
2024-06-17 11:02:42,950612
2024-06-17 11:02:44,950682
2024-06-17 11:02:46,952277
2024-06-17 11:02:48,952277
2024-06-17 11:02:50,975434
2024-06-17 11:02:52,975085
2024-06-17 11:02:54,975506
2024-06-17 11:02:56,977461
2024-06-17 11:02:58,979365
2024-06-17 11:03:00,979383
2024-06-17 11:03:02,989496
2024-06-17 11:03:04,989722
2024-06-17 11:03:06,994656
2024-06-17 11:03:08,1001164
2024-06-17 11:03:10,1002943
2024-06-17 11:03:12,1003651
2024-06-17 11:03:14,1003911
2024-06-17 11:03:16,1010358
2024-06-17 11:03:18,1018091
2024-06-17 11:03:20,1020546
2024-06-17 11:03:22,1021491
2024-06-17 11:03:24,1016544
2024-06-17 11:03:26,1014135
2024-06-17 11:03:28,1034027
2024-06-17 11:03:30,1035230
2024-06-17 11:03:32,1036186
2024-06-17 11:03:34,1036302
2024-06-17 11:03:36,1048344
2024-06-17 11:03:38,1048904
2024-06-17 11:03:40,1049206
2024-06-17 11:03:42,1049379
2024-06-17 11:03:44,1049829
2024-06-17 11:03:46,1060648
2024-06-17 11:03:48,1067742
2024-06-17 11:03:50,1067172
2024-06-17 11:03:52,1069363
2024-06-17 11:03:54,1069244
2024-06-17 11:03:56,1069817
2024-06-17 11:03:58,1070919
2024-06-17 11:04:00,1074272
2024-06-17 11:04:02,1085994
2024-06-17 11:04:04,1085771
2024-06-17 11:04:06,1091510
2024-06-17 11:04:08,1093632
2024-06-17 11:04:10,1093866
2024-06-17 11:04:12,1093764
2024-06-17 11:04:14,1095894
2024-06-17 11:04:16,1094150
2024-06-17 11:04:18,1109982
2024-06-17 11:04:20,1113804
2024-06-17 11:04:22,1114385
2024-06-17 11:04:24,1114163
2024-06-17 11:04:26,1114638
2024-06-17 11:04:28,1115007
2024-06-17 11:04:30,1118652
2024-06-17 11:04:32,1118652
2024-06-17 11:04:34,1119032
2024-06-17 11:04:36,1128685
2024-06-17 11:04:38,1135432
2024-06-17 11:04:40,1135168
2024-06-17 11:04:42,1136134
2024-06-17 11:04:44,1140004
2024-06-17 11:04:46,1140991
2024-06-17 11:04:48,1156750
2024-06-17 11:04:50,1156822
2024-06-17 11:04:52,1155931
2024-06-17 11:04:54,1164023
2024-06-17 11:04:56,1165905
2024-06-17 11:04:58,1169188
2024-06-17 11:05:00,1169098
2024-06-17 11:05:02,1169084
2024-06-17 11:05:04,1169224
2024-06-17 11:05:06,1160801
2024-06-17 11:05:08,1188563
2024-06-17 11:05:10,1189205
2024-06-17 11:05:12,1185873
2024-06-17 11:05:14,1192232
2024-06-17 11:05:16,1192499
2024-06-17 11:05:18,1192562
2024-06-17 11:05:20,1192549
2024-06-17 11:05:22,1199184
2024-06-17 11:05:24,1201442
2024-06-17 11:05:26,1198635
2024-06-17 11:05:28,1197604
2024-06-17 11:05:30,1197993
2024-06-17 11:05:32,1198624
2024-06-17 11:05:34,1198573
2024-06-17 11:05:36,1199444
2024-06-17 11:05:38,1159118
2024-06-17 11:05:40,1157598
2024-06-17 11:05:42,1157192
2024-06-17 11:05:44,1157031
2024-06-17 11:05:46,1152896
2024-06-17 11:05:48,1153135
2024-06-17 11:05:50,1152856
2024-06-17 11:05:52,1153538
2024-06-17 11:05:54,1121272
2024-06-17 11:05:56,1113278
2024-06-17 11:05:58,1112908
2024-06-17 11:06:00,1113432
2024-06-17 11:06:02,1111175
2024-06-17 11:06:04,1111014
2024-06-17 11:06:06,1111172
2024-06-17 11:06:08,1110813
2024-06-17 11:06:10,1097927
2024-06-17 11:06:12,1097922
2024-06-17 11:06:14,1090450
2024-06-17 11:06:16,1094021
2024-06-17 11:06:18,1094525
2024-06-17 11:06:20,1094476
2024-06-17 11:06:22,1092911
2024-06-17 11:06:24,1056858
2024-06-17 11:06:26,1084014
2024-06-17 11:06:28,1083288
2024-06-17 11:06:30,1082863
2024-06-17 11:06:32,1081906
2024-06-17 11:06:34,1082705
2024-06-17 11:06:36,1082674
2024-06-17 11:06:38,1082300
2024-06-17 11:06:40,1082460
2024-06-17 11:06:42,1082135
2024-06-17 11:06:44,1080491
2024-06-17 11:06:46,1078783
2024-06-17 11:06:48,1080912
2024-06-17 11:06:50,1080382
2024-06-17 11:06:52,1080310
2024-06-17 11:06:54,1079482
2024-06-17 11:06:56,1083099
2024-06-17 11:06:58,1083190
2024-06-17 11:07:00,1054739
2024-06-17 11:07:02,1079659
2024-06-17 11:07:04,1073966
2024-06-17 11:07:06,1079176
2024-06-17 11:07:08,1079103
2024-06-17 11:07:10,1077210
2024-06-17 11:07:12,1050997
2024-06-17 11:07:14,1048927
2024-06-17 11:07:16,1085266
2024-06-17 11:07:18,1057479
2024-06-17 11:07:20,1082906
2024-06-17 11:07:22,1083486
2024-06-17 11:07:24,1084033
2024-06-17 11:07:26,1083939
2024-06-17 11:07:28,1082915
2024-06-17 11:07:30,1083148
2024-06-17 11:07:32,1058865
2024-06-17 11:07:34,1087147
2024-06-17 11:07:36,1085743
2024-06-17 11:07:38,1085759
2024-06-17 11:07:40,1084490
2024-06-17 11:07:42,1087044
2024-06-17 11:07:44,1086927
2024-06-17 11:07:46,1087915
2024-06-17 11:07:48,1087991
2024-06-17 11:07:50,1080393
2024-06-17 11:07:52,1085254
2024-06-17 11:07:54,1085654
2024-06-17 11:07:56,1084808
2024-06-17 11:07:58,1085311
2024-06-17 11:08:00,1087242
2024-06-17 11:08:02,1087052
2024-06-17 11:08:04,1093373
2024-06-17 11:08:06,1088656
2024-06-17 11:08:08,1082822
2024-06-17 11:08:10,1081868
2024-06-17 11:08:12,1088473
2024-06-17 11:08:14,1088541
2024-06-17 11:08:16,1092142
2024-06-17 11:08:18,1084678
2024-06-17 11:08:20,1084873
2024-06-17 11:08:22,1085274
2024-06-17 11:08:24,1085542
2024-06-17 11:08:26,1085547
2024-06-17 11:08:28,1081437
2024-06-17 11:08:30,1081548
2024-06-17 11:08:32,1056237
2024-06-17 11:08:34,1087860
2024-06-17 11:08:36,1084474
2024-06-17 11:08:38,1085580
2024-06-17 11:08:40,1086567
2024-06-17 11:08:42,1086567
2024-06-17 11:08:44,1079435
2024-06-17 11:08:46,1083883
2024-06-17 11:08:48,1087542
2024-06-17 11:08:50,1087667
2024-06-17 11:08:52,1087071
2024-06-17 11:08:54,1088150
2024-06-17 11:08:56,1088050
2024-06-17 11:08:58,1087588
2024-06-17 11:09:00,1078944
2024-06-17 11:09:02,1082474
2024-06-17 11:09:04,1081553
2024-06-17 11:09:06,1051757
2024-06-17 11:09:08,1050817
2024-06-17 11:09:10,1048504
2024-06-17 11:09:12,1044244
2024-06-17 11:09:14,1044311
2024-06-17 11:09:16,1037379
2024-06-17 11:09:18,1034804
2024-06-17 11:09:20,1027928
2024-06-17 11:09:22,1027291
2024-06-17 11:09:24,1026947
2024-06-17 11:09:26,997868
2024-06-17 11:09:28,980714
2024-06-17 11:09:30,979984
2024-06-17 11:09:32,977873
2024-06-17 11:09:34,974793
2024-06-17 11:09:36,974118
2024-06-17 11:09:38,957422
2024-06-17 11:09:40,957179
2024-06-17 11:09:42,953064
2024-06-17 11:09:44,948788
2024-06-17 11:09:46,922935
2024-06-17 11:09:48,917991
2024-06-17 11:09:50,917759
2024-06-17 11:09:52,917718
2024-06-17 11:09:54,907972
