Timestamp,Requests je Sekunde,Durchschnittliche Antwortzeitintervalle,i_o_read,i_o_write,memory,network_outgoing_pod-pod-1,network_outgoing_pod-pod-2,network_outgoing_pod-pod-3,network_outgoing_pod-pod-4,network_outgoing_pod-pod-5,network_outgoing_pod-pod-6,network_outgoing_pod-pod-7,network_outgoing_pod-pod-8,network_outgoing_pod-pod-9,network_outgoing_pod-pod-10,network_outgoing_pod-pod-11,network_outgoing_pod-pod-12,network_outgoing_pod-pod-13,network_outgoing_system,cpu_pod-pod-1,cpu_pod-pod-2,cpu_pod-pod-3,cpu_pod-pod-4,cpu_pod-pod-5,cpu_pod-pod-6,cpu_pod-pod-7,cpu_pod-pod-8,cpu_pod-pod-9,cpu_pod-pod-10,cpu_pod-pod-11,cpu_pod-pod-12,cpu_pod-pod-13,cpu_system,cpu_system_lag_1,cpu_system_lag_2,cpu_system_lag_3,cpu_system_lag_4,cpu_system_lag_5,Requests je Sekunde_lag_1,Requests je Sekunde_lag_2,Requests je Sekunde_lag_3,Requests je Sekunde_lag_4,Requests je Sekunde_lag_5,cpu_system_rolling_avg_5,memory_rolling_avg_5,cpu_pod-pod-1_rolling_avg_5,cpu_pod-pod-11_rolling_avg_5,cpu_system_cumsum,network_outgoing_system_log_scaled,memory_log_scaled,i_o_read_log_scaled,i_o_write_log_scaled
26,2,60.0,0,1547,12107333632,122,144,181,169,320,1789,5808.0,212,146,162,325,71.1,227,9675,0.00189,0.00201,0.000349,0.000854,0.00169,0.00057,0.0053,0.0075,0.000342,0.000323,0.00171,0.00226,0.000444,0.0021,,,,,,,,,,,,,,,0.0021,9.177403871729918,23.217077191325448,0.0,7.344719054149673
28,3,39.0,0,1520,12108156928,122,144,181,169,317,1847,5764.0,226,146,191,325,71.1,227,9730,0.00189,0.00201,0.000349,0.000854,0.00168,0.00057,0.00522,0.00504,0.000342,0.000323,0.00171,0.00219,0.000444,0.00188,0.0021,,,,,2.0,,,,,,,,,0.00398,9.18307194482199,23.217145188791633,0.0,7.327123292259293
30,6,26.0,0,1515,12108808192,122,139,181,168,317,1847,5720.0,171,146,191,325,72.9,227,9627,0.00188,0.00194,0.000349,0.000854,0.00168,0.00057,0.00518,0.00537,0.000342,0.000323,0.00171,0.00217,0.000444,0.0019,0.00188,0.0021,,,,3.0,2.0,,,,,,,,0.00588,9.172430798902962,23.217198974556847,0.0,7.323830566202317
32,3,39.0,0,1529,12103020544,125,179,181,168,318,1847,5676.0,171,146,191,327,72.9,227,9629,0.00188,0.00235,0.000349,0.00187,0.00168,0.000844,0.00514,0.0057,0.000342,0.000323,0.00171,0.00226,0.000444,0.00207,0.0019,0.00188,0.0021,,,6.0,3.0,2.0,,,,,,,0.007949999999999999,9.172638504792172,23.21672089021445,0.0,7.333023014386481
34,5,75.0,0,1529,12148690944,125,179,238,168,318,2695,5561.0,327,148,191,327,71.0,226,10574,0.00188,0.00235,0.000349,0.00195,0.00168,0.000844,0.0051,0.00603,0.000342,0.000323,0.00166,0.00226,0.000515,0.00211,0.00207,0.0019,0.00188,0.0021,,3.0,6.0,3.0,2.0,,0.002012,12115202048.0,0.0018839999999999998,0.0017000000000000001,0.01006,9.266248003914479,23.22048725977621,0.0,7.333023014386481
36,8,71.0,0,1496,12161073152,125,179,238,168,318,2695,5518.0,345,148,191,316,71.0,218,10530,0.00188,0.00235,0.000349,0.00195,0.00168,0.000844,0.00506,0.00637,0.000577,0.000323,0.00171,0.00226,0.000515,0.00215,0.00211,0.00207,0.0019,0.00188,0.0021,5.0,3.0,6.0,3.0,2.0,0.0020220000000000004,12125949952.0,0.001882,0.0017000000000000001,0.012209999999999999,9.262078567380597,23.221505962304207,0.0,7.311218384419629
38,5,34.6,0,1496,12171853824,125,179,238,168,318,2695,5475.0,363,148,191,380,71.0,244,10593,0.00188,0.00234,0.000445,0.00195,0.00168,0.00088,0.00502,0.0067,0.000577,0.00033,0.00171,0.00226,0.000515,0.00219,0.00215,0.00211,0.00207,0.0019,0.00188,8.0,5.0,3.0,6.0,3.0,0.002084,12138689331.2,0.00188,0.0017000000000000001,0.0144,9.268043082104471,23.222392059789737,0.0,7.311218384419629
40,8,87.75,0,1496,12178214912,125,179,238,168,328,2695,5431.0,380,148,191,380,71.0,244,10578,0.00194,0.00234,0.000447,0.00195,0.00168,0.00088,0.00492,0.00703,0.000605,0.000641,0.00171,0.00226,0.000515,0.00224,0.00219,0.00215,0.00211,0.00207,0.0019,5.0,8.0,5.0,3.0,6.0,0.002152,12152570675.2,0.001892,0.0016999999999999997,0.01664,9.266626182986775,23.22291452962037,0.0,7.311218384419629
42,10,170.1,0,1521,12195266560,121,179,238,164,328,2695,5388.0,398,148,663,380,71.0,244,11016,0.00194,0.00234,0.000447,0.00195,0.00168,0.00088,0.00489,0.00736,0.000605,0.000641,0.00171,0.0022,0.000522,0.00226,0.00224,0.00219,0.00215,0.00211,0.00207,8.0,5.0,8.0,5.0,3.0,0.00219,12171019878.4,0.001904,0.0017000000000000001,0.0189,9.307194813340065,23.22431372659599,0.0,7.3277805384216315
44,11,38.90909090909091,0,1545,12440707072,120,260,237,416,328,2674,5345.0,416,148,663,383,70.2,244,11304,0.00194,0.00234,0.000447,0.00195,0.00173,0.00192,0.00485,0.00577,0.000605,0.000641,0.00165,0.00227,0.000522,0.00222,0.00226,0.00224,0.00219,0.00215,0.00211,10.0,8.0,5.0,8.0,5.0,0.002212,12229423104.0,0.001916,0.0016979999999999999,0.02112,9.33300038471207,23.244239761307785,0.0,7.343426229147367
46,9,76.0,0,1577,12447469568,155,260,237,416,328,4918,5301.0,433,148,663,383,101.0,244,13588,0.00194,0.00234,0.000447,0.00195,0.00173,0.00192,0.00481,0.00602,0.000605,0.000641,0.00212,0.00227,0.000522,0.00228,0.00222,0.00226,0.00224,0.00219,0.00215,11.0,10.0,8.0,5.0,8.0,0.002238,12286702387.2,0.0019280000000000002,0.00178,0.0234,9.517015920920498,23.24478319172968,0.0,7.363913501405819
48,8,56.25,0,1530,12526379008,155,266,237,416,328,4918,5258.0,666,153,694,383,101.0,267,13843,0.00194,0.00234,0.000523,0.00196,0.00173,0.00192,0.00477,0.00627,0.000605,0.000641,0.00212,0.00229,0.000579,0.00231,0.00228,0.00222,0.00226,0.00224,0.00219,9.0,11.0,10.0,8.0,5.0,0.002262,12357607424.0,0.00194,0.0018620000000000002,0.02571,9.535607204755236,23.251102578375683,0.0,7.333676395657684
50,10,136.3,0,1530,12639064064,155,266,296,416,328,4918,4946.0,692,155,694,383,101.0,271,13622,0.00205,0.00331,0.000523,0.0074,0.00173,0.00192,0.00473,0.00651,0.000605,0.000641,0.00212,0.00229,0.000579,0.00287,0.00231,0.00228,0.00222,0.00226,0.00224,8.0,9.0,11.0,10.0,8.0,0.0023880000000000004,12449777254.4,0.001962,0.001944,0.02858,9.51951481976606,23.260058177433113,0.0,7.333676395657684
52,12,114.66666666666669,0,1507,12696190976,155,266,296,416,328,4918,5101.0,718,155,694,383,101.0,271,13803,0.00205,0.00331,0.000523,0.0074,0.00173,0.00192,0.00466,0.00676,0.000843,0.00108,0.00215,0.00229,0.000579,0.00294,0.00287,0.00231,0.00228,0.00222,0.00226,10.0,8.0,9.0,11.0,10.0,0.002524,12549962137.6,0.001984,0.002032,0.03152,9.532713684217894,23.26456786235417,0.0,7.318539548567902
54,15,208.73333333333332,0,1487,12798046208,155,266,296,430,328,4918,5058.0,744,155,694,383,101.0,271,13800,0.00205,0.00323,0.000523,0.0074,0.00166,0.00197,0.00462,0.00701,0.000843,0.00111,0.00215,0.00229,0.000571,0.00295,0.00294,0.00287,0.00231,0.00228,0.00222,12.0,10.0,8.0,9.0,11.0,0.0026699999999999996,12621429964.8,0.002006,0.0021319999999999998,0.03447,9.53249633228804,23.27255835629945,0.0,7.305188215393037
56,18,71.22222222222223,0,1487,12808073216,156,266,292,430,336,4918,5016.0,771,155,1532,370,101.0,271,14613,0.00205,0.00335,0.000541,0.0074,0.00172,0.00204,0.00458,0.00726,0.000843,0.00111,0.00215,0.00229,0.000575,0.00299,0.00295,0.00294,0.00287,0.00231,0.00228,15.0,12.0,10.0,8.0,9.0,0.002812,12693550694.4,0.002028,0.0021379999999999997,0.03746,9.589735252351163,23.273341529129794,0.0,7.305188215393037
58,15,126.8,0,1514,12814835712,156,266,302,430,336,4918,4973.0,797,164,1532,527,101.0,271,14773,0.00205,0.00335,0.000541,0.0074,0.00172,0.00408,0.00454,0.00751,0.000861,0.00111,0.00215,0.00229,0.000594,0.00318,0.00299,0.00295,0.00294,0.00287,0.00231,18.0,15.0,12.0,10.0,8.0,0.002986,12751242035.2,0.00205,0.002144,0.04064,9.600624158088683,23.273869376781715,0.0,7.323170717943469
60,24,157.66666666666666,0,1542,12829114368,156,443,302,752,336,4918,4930.0,823,164,1532,527,135.0,271,15290,0.00205,0.00335,0.000541,0.0134,0.0018,0.00408,0.0045,0.00776,0.000861,0.00111,0.00279,0.00229,0.000594,0.00376,0.00318,0.00299,0.00295,0.00294,0.00287,15.0,18.0,15.0,12.0,10.0,0.003164,12789252096.0,0.00205,0.002278,0.0444,9.63501969900815,23.274982985054226,0.0,7.341483852363161
62,17,74.47058823529412,0,1542,12890935296,151,460,302,752,337,4854,4888.0,1098,164,1532,527,138.0,271,15474,0.00207,0.00335,0.000763,0.0134,0.0018,0.00408,0.00446,0.00752,0.000861,0.00191,0.00279,0.00229,0.000735,0.00384,0.00376,0.00318,0.00299,0.00295,0.00294,24.0,15.0,18.0,15.0,12.0,0.0033439999999999998,12828200960.0,0.0020540000000000003,0.002406,0.048240000000000005,9.646981097552796,23.279790211156556,0.0,7.341483852363161
64,14,61.285714285714285,0,1511,13026807808,227,460,495,752,337,10499,4845.0,1132,166,1532,527,138.0,332,21441,0.00207,0.00335,0.000763,0.0134,0.0018,0.00408,0.00442,0.00775,0.000861,0.00191,0.00276,0.00229,0.000735,0.00385,0.00384,0.00376,0.00318,0.00299,0.00295,17.0,24.0,15.0,18.0,15.0,0.0035240000000000002,12873953280.0,0.002058,0.002528,0.052090000000000004,9.973106894416185,23.29027521027136,0.0,7.321188556739478
66,15,102.0,0,1464,13081964544,227,460,495,752,337,10499,4802.0,1166,166,2713,527,138.0,334,22616,0.00207,0.00324,0.000763,0.014,0.0018,0.00408,0.00432,0.00799,0.000861,0.00191,0.00286,0.00234,0.000735,0.00392,0.00385,0.00384,0.00376,0.00318,0.00299,14.0,17.0,24.0,15.0,18.0,0.00371,12928731545.6,0.002062,0.0026699999999999996,0.056010000000000004,10.026457114879811,23.294500366269254,0.0,7.289610521451167
68,16,72.625,0,1486,13104418816,227,460,495,767,337,10499,4651.0,1200,177,2713,527,138.0,345,22536,0.00233,0.00523,0.000763,0.014,0.0018,0.00408,0.00428,0.00822,0.00159,0.00197,0.00286,0.00234,0.000735,0.00419,0.00392,0.00385,0.00384,0.00376,0.00318,15.0,14.0,17.0,24.0,15.0,0.0039120000000000005,12986648166.4,0.0021179999999999997,0.002812,0.060200000000000004,10.022913682018666,23.296215324550655,0.0,7.304515946460155
70,18,114.05555555555556,0,1538,13128007680,231,460,495,795,337,10499,4609.0,1234,177,2713,668,138.0,345,22702,0.00233,0.00523,0.000763,0.014,0.0018,0.00408,0.00424,0.00845,0.00159,0.00197,0.00286,0.00234,0.000735,0.0042,0.00419,0.00392,0.00385,0.00384,0.00376,16.0,15.0,14.0,17.0,24.0,0.004,13046426828.8,0.0021739999999999997,0.002826,0.0644,10.030252353327626,23.298013775819342,0.0,7.338888133838879
72,15,65.26666666666667,0,1563,13128941568,231,460,495,795,352,10979,4567.0,1268,177,2713,686,184.0,345,23253,0.00233,0.00523,0.000785,0.014,0.00174,0.0065,0.0042,0.00869,0.00159,0.00197,0.00286,0.00234,0.000735,0.00442,0.0042,0.00419,0.00392,0.00385,0.00384,18.0,16.0,15.0,14.0,17.0,0.004116,13094028083.2,0.0022259999999999997,0.00284,0.06881999999999999,10.054232439228553,23.29808491035912,0.0,7.355001921105257
74,22,85.81818181818181,0,1563,13134548992,231,460,513,795,352,10979,4526.0,1301,177,2713,686,184.0,345,23263,0.00233,0.00537,0.000785,0.014,0.00176,0.0065,0.00416,0.00875,0.00167,0.00197,0.0035,0.00234,0.000752,0.0045,0.00442,0.0042,0.00419,0.00392,0.00385,15.0,18.0,16.0,15.0,14.0,0.004246,13115576320.0,0.002278,0.002988,0.07332,10.054662380333246,23.298511923217287,0.0,7.355001921105257
76,23,125.21739130434784,0,1563,13144383488,231,445,513,1367,352,10979,4484.0,1607,177,2713,686,192.0,345,24091,0.00237,0.00537,0.00108,0.014,0.00189,0.0065,0.00413,0.00898,0.00167,0.00271,0.0035,0.00234,0.000752,0.00461,0.0045,0.00442,0.0042,0.00419,0.00392,22.0,15.0,18.0,16.0,15.0,0.004384,13128060108.8,0.0023380000000000002,0.003116,0.07793,10.089635114163611,23.299260393229595,0.0,7.355001921105257
78,24,156.16666666666666,0,1534,13154107392,231,771,513,1367,352,10979,4442.0,1648,177,2713,686,192.0,345,24415,0.00237,0.00537,0.00108,0.0135,0.00189,0.0065,0.00409,0.00921,0.00167,0.00271,0.0035,0.00238,0.000939,0.0046,0.00461,0.0045,0.00442,0.0042,0.00419,23.0,22.0,15.0,18.0,16.0,0.0044659999999999995,13137997824.0,0.002346,0.0032440000000000004,0.08252999999999999,10.102993934084184,23.299999896076873,0.0,7.336285660021297
80,24,88.95833333333333,0,1511,13160177664,303,771,496,1367,352,10651,4401.0,1688,199,3925,686,192.0,334,25365,0.00237,0.0065,0.00108,0.0237,0.00189,0.0065,0.00382,0.00944,0.00167,0.00285,0.0035,0.00238,0.000939,0.00555,0.0046,0.00461,0.0045,0.00442,0.0042,24.0,23.0,22.0,15.0,18.0,0.004736,13144431820.8,0.002354,0.003372,0.08807999999999999,10.141164973627374,23.30046126313239,0.0,7.321188556739478
82,26,103.0,0,1506,13162618880,303,771,493,1367,352,17379,4359.0,1729,199,4123,686,192.0,331,32283,0.00237,0.0065,0.00108,0.0245,0.00189,0.0065,0.00396,0.00967,0.00167,0.00285,0.00348,0.00238,0.000939,0.00565,0.00555,0.0046,0.00461,0.0045,0.00442,24.0,24.0,23.0,22.0,15.0,0.004982,13151167283.2,0.0023620000000000004,0.003496,0.09373,10.382327030444262,23.30064674616059,0.0,7.317876198626496
84,20,62.3,0,1486,13160480768,303,771,805,1367,352,17379,4299.0,1770,199,4123,686,192.0,451,32696,0.00237,0.0065,0.00108,0.0245,0.00189,0.00932,0.00392,0.0102,0.00256,0.00285,0.00351,0.00238,0.000939,0.006,0.00565,0.00555,0.0046,0.00461,0.0045,26.0,24.0,24.0,23.0,22.0,0.005282,13156353638.4,0.00237,0.003498,0.09973,10.395038609557421,23.300484294775067,0.0,7.304515946460155
86,20,549.35,0,1486,13151748096,303,771,805,1367,352,17379,4258.0,1810,199,4123,686,250.0,451,32753,0.00265,0.0065,0.00108,0.0245,0.00189,0.00932,0.00388,0.0104,0.00256,0.00285,0.00362,0.00238,0.000939,0.00605,0.006,0.00565,0.00555,0.0046,0.00461,20.0,26.0,24.0,24.0,23.0,0.00557,13157826560.0,0.002426,0.003522,0.10578,10.396780371009813,23.299820521868174,0.0,7.304515946460155
88,26,122.0,0,1536,13155110912,303,771,819,1837,339,18248,4216.0,1851,199,4123,660,250.0,451,34066,0.00265,0.00674,0.00112,0.0245,0.00189,0.00967,0.00384,0.0107,0.00256,0.00285,0.00362,0.00244,0.000939,0.00612,0.00605,0.006,0.00565,0.00555,0.0046,20.0,20.0,26.0,24.0,24.0,0.005874,13158027264.0,0.0024820000000000003,0.0035460000000000005,0.1119,10.436084452771574,23.300076182646,0.0,7.337587743538596
90,26,103.57692307692308,0,1536,13162422272,303,771,848,1837,363,18248,4175.0,2142,199,4123,981,250.0,451,34689,0.00265,0.0079,0.00112,0.0245,0.00197,0.00967,0.0038,0.0109,0.00256,0.00285,0.00477,0.00244,0.000938,0.00634,0.00612,0.00605,0.006,0.00565,0.00555,26.0,20.0,20.0,26.0,24.0,0.006032,13158476185.6,0.002538,0.0038,0.11824,10.454206739963796,23.300631809203885,0.0,7.337587743538596
92,17,266.88235294117646,0,1536,13174665216,368,1026,848,1837,363,18248,4133.0,2188,206,4123,981,257.0,451,35029,0.00266,0.0079,0.00145,0.0245,0.00192,0.00967,0.00377,0.0111,0.0027,0.00429,0.00477,0.00244,0.000944,0.00651,0.00634,0.00612,0.00605,0.006,0.00565,26.0,26.0,20.0,20.0,26.0,0.0062039999999999994,13160885452.8,0.002596,0.004058,0.12475,10.463960116191533,23.301561520576602,0.0,7.337587743538596
94,24,104.33333333333331,0,1536,13175275520,368,1026,848,1837,363,18248,4091.0,2234,206,4123,981,257.0,451,35034,0.00266,0.0079,0.00145,0.0245,0.00193,0.00967,0.00373,0.0114,0.0027,0.00429,0.00477,0.00244,0.000944,0.00653,0.00651,0.00634,0.00612,0.00605,0.006,17.0,26.0,26.0,20.0,20.0,0.0063100000000000005,13163844403.2,0.002654,0.00431,0.13128,10.464102840804633,23.301607843565044,0.0,7.337587743538596
96,32,176.75,0,1536,13177544704,368,1076,1082,1837,363,25824,3990.0,2280,199,3990,981,257.0,451,42698,0.00266,0.0079,0.00145,0.0237,0.00199,0.00967,0.00361,0.0116,0.0027,0.00439,0.00477,0.00244,0.00129,0.00652,0.00653,0.00651,0.00634,0.00612,0.00605,24.0,17.0,26.0,26.0,20.0,0.006404,13169003724.8,0.002656,0.004540000000000001,0.1378,10.661930779738736,23.30178005921302,0.0,7.337587743538596
98,36,128.0,0,1536,13191745536,368,1076,1082,1886,363,25824,3949.0,2326,230,6551,981,317.0,550,45504,0.00287,0.0079,0.00145,0.0247,0.00199,0.00986,0.00358,0.0118,0.0027,0.00455,0.00477,0.00244,0.00129,0.00666,0.00652,0.00653,0.00651,0.00634,0.00612,32.0,24.0,17.0,26.0,26.0,0.0065119999999999996,13176330649.6,0.0027,0.00477,0.14446,10.725577489011457,23.302857132827253,0.0,7.337587743538596
100,26,80.76923076923077,0,1509,13194915840,379,1076,1082,1899,389,25824,3908.0,2372,230,6551,981,317.0,550,45558,0.00287,0.0079,0.00145,0.0359,0.00199,0.00988,0.00354,0.011,0.00261,0.00455,0.00477,0.00244,0.00129,0.00752,0.00666,0.00652,0.00653,0.00651,0.00634,36.0,32.0,24.0,17.0,26.0,0.006748,13182829363.2,0.002744,0.00477,0.15198,10.726763468242096,23.303097428783595,0.0,7.31986492980897
102,30,83.06666666666666,0,1451,13197365248,379,1076,1082,1961,389,25824,3867.0,2418,230,6551,981,317.0,550,45626,0.00287,0.0079,0.00145,0.0359,0.00209,0.0141,0.0035,0.013,0.00378,0.00455,0.0049,0.00251,0.00129,0.00816,0.00752,0.00666,0.00652,0.00653,0.00651,26.0,36.0,32.0,24.0,17.0,0.007077999999999999,13187369369.6,0.0027860000000000003,0.004796,0.16014,10.728254925540478,23.30328304426705,0.0,7.280697195384741
104,33,124.0,0,1543,13201625088,460,1076,1082,1961,389,26532,3826.0,2464,230,6551,981,317.0,550,46420,0.00287,0.00991,0.00147,0.0359,0.00209,0.0141,0.00346,0.0133,0.00378,0.00455,0.0059,0.00252,0.00129,0.00843,0.00816,0.00752,0.00666,0.00652,0.00653,30.0,26.0,36.0,32.0,24.0,0.007457999999999999,13192639283.2,0.002828,0.005022,0.16857,10.745507222034997,23.30360577176401,0.0,7.342131730584722
106,44,205.9318181818182,0,1543,13205491712,460,1373,1082,2746,389,27430,3785.0,2271,230,6551,1296,322.0,550,48486,0.00287,0.0103,0.00147,0.0359,0.00209,0.0141,0.00343,0.0135,0.00378,0.00455,0.0059,0.00252,0.00129,0.00848,0.00843,0.00816,0.00752,0.00666,0.00652,33.0,30.0,26.0,36.0,32.0,0.00785,13198228684.8,0.00287,0.005248,0.17704999999999999,10.789050999758988,23.3038986188822,0.0,7.342131730584722
108,29,77.27586206896552,0,1543,13200232448,460,1373,1121,2746,389,27430,3744.0,3034,228,6551,1342,334.0,550,49302,0.00292,0.0103,0.00142,0.0359,0.00209,0.0141,0.00337,0.0138,0.00378,0.00627,0.0059,0.00252,0.00152,0.00866,0.00848,0.00843,0.00816,0.00752,0.00666,44.0,33.0,30.0,26.0,36.0,0.00825,13199926067.2,0.0028799999999999997,0.005474,0.18571,10.805740210106356,23.303500276156413,0.0,7.342131730584722
110,41,88.41463414634147,0,1543,13208268800,460,1402,1446,2746,389,27430,3703.0,3089,236,6551,1342,334.0,550,49677,0.00325,0.0103,0.00201,0.0359,0.00204,0.0141,0.00333,0.014,0.00398,0.00627,0.0059,0.00252,0.00154,0.00877,0.00866,0.00848,0.00843,0.00816,0.00752,29.0,44.0,33.0,30.0,26.0,0.0085,13202596659.2,0.002956,0.005699999999999999,0.19448,10.813317458148045,23.304108894735105,0.0,7.342131730584722
112,40,145.775,0,1543,13219590144,478,1412,1446,2746,389,26627,3641.0,3143,268,6551,1342,334.0,550,48926,0.00325,0.0103,0.00201,0.0372,0.00205,0.0141,0.0033,0.0143,0.00398,0.00627,0.0059,0.00252,0.0016,0.0089,0.00877,0.00866,0.00848,0.00843,0.00816,41.0,29.0,44.0,33.0,30.0,0.008648,13207041638.4,0.003032,0.0059,0.20337999999999998,10.798084670325027,23.304965668241856,0.0,7.342131730584722
114,38,148.8684210526316,0,1514,13245734912,478,1457,1446,2746,389,26444,3601.0,3198,268,9752,1342,323.0,547,51990,0.00325,0.0103,0.00201,0.0385,0.00212,0.0141,0.00326,0.0145,0.00398,0.00643,0.00605,0.00252,0.0016,0.00905,0.0089,0.00877,0.00866,0.00848,0.00843,40.0,41.0,29.0,44.0,33.0,0.008772,13215863603.2,0.0031079999999999997,0.0059299999999999995,0.21242999999999998,10.858825905660948,23.306941444201364,0.0,7.323170717943469
116,47,146.48936170212767,0,1477,13243662336,478,1457,1446,2746,394,40493,3560.0,3253,268,10101,1342,321.0,543,66401,0.00325,0.0103,0.00209,0.0372,0.00227,0.0149,0.00322,0.016,0.00398,0.00666,0.00605,0.00261,0.0016,0.00918,0.00905,0.0089,0.00877,0.00866,0.00848,38.0,40.0,41.0,29.0,44.0,0.008912,13223497728.0,0.003184,0.00596,0.22160999999999997,11.10348245549284,23.30678496076124,0.0,7.298445101508147
118,46,128.0,0,1477,13249277952,478,1457,1476,2863,421,40493,3519.0,3307,268,10101,1342,475.0,733,66932,0.00325,0.0103,0.00209,0.0484,0.00227,0.0144,0.00318,0.0163,0.00385,0.00666,0.00605,0.00261,0.0016,0.0101,0.00918,0.00905,0.0089,0.00877,0.00866,47.0,38.0,40.0,41.0,29.0,0.0092,13233306828.8,0.00325,0.0059900000000000005,0.23170999999999997,11.11144739803952,23.307208893780576,0.0,7.298445101508147
120,28,128.0,0,1518,13246627840,478,1457,1526,2863,421,40493,3478.0,3362,268,10101,1395,475.0,733,67050,0.00325,0.0105,0.00209,0.0484,0.00227,0.0208,0.00314,0.0165,0.00555,0.00666,0.00584,0.00261,0.0016,0.0108,0.0101,0.00918,0.00905,0.0089,0.00877,46.0,47.0,38.0,40.0,41.0,0.009606,13240978636.8,0.00325,0.005978,0.24250999999999998,11.11320880284171,23.30700885442133,0.0,7.325807502595773
122,47,172.12765957446808,0,1549,13244485632,461,1982,1526,3643,421,42412,3438.0,3417,268,10101,1395,475.0,733,70271,0.00355,0.0147,0.00209,0.0484,0.00227,0.0208,0.00311,0.0168,0.00555,0.00666,0.00802,0.00262,0.00191,0.0114,0.0108,0.0101,0.00918,0.00905,0.0089,28.0,46.0,47.0,38.0,40.0,0.010106,13245957734.4,0.0033099999999999996,0.006402,0.25390999999999997,11.160128705429148,23.306847124110767,0.0,7.346010209913293
124,33,162.42424242424244,0,1549,13248430080,655,1982,1526,3643,421,42412,3397.0,3471,268,10101,1798,492.0,733,70899,0.00354,0.0147,0.00209,0.0484,0.00227,0.0208,0.00307,0.0171,0.00555,0.00875,0.00832,0.00262,0.00191,0.0116,0.0114,0.0108,0.0101,0.00918,0.00905,47.0,28.0,46.0,47.0,38.0,0.010616,13246496768.0,0.0033680000000000003,0.006855999999999999,0.26550999999999997,11.169025712520218,23.307144897905975,0.0,7.346010209913293
126,43,131.0,0,1549,13254995968,678,1982,1994,3643,421,42412,3356.0,3231,265,10101,1798,492.0,743,71117,0.00356,0.0147,0.00202,0.0484,0.00227,0.0208,0.00303,0.0174,0.00572,0.00875,0.00832,0.00262,0.00191,0.0116,0.0116,0.0114,0.0108,0.0101,0.00918,33.0,47.0,28.0,46.0,47.0,0.011099999999999999,13248763494.4,0.0034300000000000003,0.00731,0.27710999999999997,11.172095748307555,23.307640372575698,0.0,7.346010209913293
128,38,161.28947368421052,0,1508,13259108352,678,1982,1994,3643,422,42412,3144.0,4128,265,10101,1798,492.0,767,71826,0.00367,0.0147,0.00289,0.0484,0.00227,0.0208,0.003,0.0176,0.00591,0.00875,0.00832,0.00262,0.0019,0.0117,0.0116,0.0116,0.0114,0.0108,0.0101,43.0,33.0,47.0,28.0,46.0,0.01142,13250729574.4,0.0035139999999999998,0.007763999999999998,0.28880999999999996,11.182015728917522,23.30795057607969,0.0,7.319202458767849
130,51,155.5686274509804,0,1508,13265465344,678,2058,1994,3643,422,53672,3289.0,4191,321,9800,1798,492.0,767,83125,0.00367,0.0147,0.00289,0.0499,0.00251,0.0208,0.00292,0.0179,0.00591,0.00875,0.00832,0.00262,0.00196,0.0119,0.0117,0.0116,0.0116,0.0114,0.0108,38.0,43.0,33.0,47.0,28.0,0.01164,13254497075.2,0.0035979999999999996,0.00826,0.30071,11.328112807960983,23.3084299045842,0.0,7.319202458767849
132,31,133.0,0,1524,13266751488,678,2058,1994,3870,422,53672,3248.0,4254,321,13583,1798,600.0,767,87266,0.00367,0.0147,0.00289,0.0518,0.00251,0.0219,0.00289,0.0169,0.00591,0.00922,0.00832,0.00257,0.00196,0.0121,0.0119,0.0117,0.0116,0.0116,0.0114,51.0,38.0,43.0,33.0,47.0,0.011779999999999999,13258950246.4,0.0036220000000000002,0.00832,0.31281,11.376727663492234,23.30852685419147,0.0,7.329749689041512
134,46,299.82608695652175,0,1497,13272018944,678,2058,1994,3870,458,53672,3207.0,4317,321,13677,1798,600.0,743,87394,0.00367,0.0147,0.00289,0.0502,0.00251,0.0219,0.00285,0.0201,0.00591,0.00922,0.00832,0.00278,0.00196,0.0123,0.0121,0.0119,0.0117,0.0116,0.0116,31.0,51.0,38.0,43.0,33.0,0.01192,13263668019.2,0.0036479999999999998,0.00832,0.32510999999999995,11.378193351769188,23.308923817274767,0.0,7.311886164077165
136,41,235.58536585365857,0,1541,13259460608,678,2439,2107,3870,458,55665,3166.0,4380,321,14137,1873,623.0,952,90669,0.00404,0.0154,0.00289,0.0499,0.00251,0.0219,0.00281,0.0204,0.00765,0.00922,0.00832,0.00278,0.00196,0.0125,0.0123,0.0121,0.0119,0.0117,0.0116,46.0,31.0,51.0,38.0,43.0,0.0121,13264560947.2,0.003744,0.00832,0.33760999999999997,11.414981820640103,23.307977142822455,0.0,7.340835554123275
138,51,115.11764705882354,0,1541,13263687680,841,2439,2107,3746,458,55665,3126.0,4766,321,14137,2149,623.0,952,91329,0.00404,0.0178,0.00305,0.0615,0.00251,0.0267,0.00278,0.0207,0.00765,0.00922,0.01,0.00278,0.00189,0.0142,0.0125,0.0123,0.0121,0.0119,0.0117,41.0,46.0,31.0,51.0,38.0,0.0126,13265476812.8,0.0038180000000000006,0.008656,0.35180999999999996,11.422234599685725,23.308295888696026,0.0,7.340835554123275
