"Time","sum(rate(container_network_transmit_bytes_total{namespace=""default""}[5m]))"
2024-06-12 11:21:12,724173
2024-06-12 11:21:14,724506
2024-06-12 11:21:16,725766
2024-06-12 11:21:18,727529
2024-06-12 11:21:20,712066
2024-06-12 11:21:22,739202
2024-06-12 11:21:24,756440
2024-06-12 11:21:26,756427
2024-06-12 11:21:28,762821
2024-06-12 11:21:30,763146
2024-06-12 11:21:32,763612
2024-06-12 11:21:34,766328
2024-06-12 11:21:36,768695
2024-06-12 11:21:38,769009
2024-06-12 11:21:40,761138
2024-06-12 11:21:42,800817
2024-06-12 11:21:44,806417
2024-06-12 11:21:46,806525
2024-06-12 11:21:48,807959
2024-06-12 11:21:50,809859
2024-06-12 11:21:52,809381
2024-06-12 11:21:54,811337
2024-06-12 11:21:56,811854
2024-06-12 11:21:58,812325
2024-06-12 11:22:00,844715
2024-06-12 11:22:02,850239
2024-06-12 11:22:04,850579
2024-06-12 11:22:06,852347
2024-06-12 11:22:08,852347
2024-06-12 11:22:10,852841
2024-06-12 11:22:12,858243
2024-06-12 11:22:14,860206
2024-06-12 11:22:16,878184
2024-06-12 11:22:18,880225
2024-06-12 11:22:20,883716
2024-06-12 11:22:22,888661
2024-06-12 11:22:24,888725
2024-06-12 11:22:26,886828
2024-06-12 11:22:28,891610
2024-06-12 11:22:30,903018
2024-06-12 11:22:32,903002
2024-06-12 11:22:34,898685
2024-06-12 11:22:36,903513
2024-06-12 11:22:38,911890
2024-06-12 11:22:40,911550
2024-06-12 11:22:42,912578
2024-06-12 11:22:44,908387
2024-06-12 11:22:46,914038
2024-06-12 11:22:48,917627
2024-06-12 11:22:50,917288
2024-06-12 11:22:52,920300
2024-06-12 11:22:54,924838
2024-06-12 11:22:56,924855
2024-06-12 11:22:58,925226
2024-06-12 11:23:00,927263
2024-06-12 11:23:02,897606
2024-06-12 11:23:04,917052
2024-06-12 11:23:06,917050
2024-06-12 11:23:08,894049
2024-06-12 11:23:10,889543
2024-06-12 11:23:12,930915
2024-06-12 11:23:14,933686
2024-06-12 11:23:16,932375
2024-06-12 11:23:18,933982
2024-06-12 11:23:20,922244
2024-06-12 11:23:22,930784
2024-06-12 11:23:24,930784
2024-06-12 11:23:26,931553
2024-06-12 11:23:28,934657
2024-06-12 11:23:30,896918
2024-06-12 11:23:32,919746
2024-06-12 11:23:34,908803
2024-06-12 11:23:36,921950
2024-06-12 11:23:38,926019
2024-06-12 11:23:40,925994
2024-06-12 11:23:42,926690
2024-06-12 11:23:44,926586
2024-06-12 11:23:46,925158
2024-06-12 11:23:48,926385
2024-06-12 11:23:50,914785
2024-06-12 11:23:52,914336
2024-06-12 11:23:54,916382
2024-06-12 11:23:56,916014
2024-06-12 11:23:58,915884
2024-06-12 11:24:00,915853
2024-06-12 11:24:02,874281
2024-06-12 11:24:04,869515
2024-06-12 11:24:06,865908
2024-06-12 11:24:08,858215
2024-06-12 11:24:10,857584
2024-06-12 11:24:12,855305
2024-06-12 11:24:14,854062
2024-06-12 11:24:16,832074
2024-06-12 11:24:18,831245
2024-06-12 11:24:20,822027
2024-06-12 11:24:22,812417
2024-06-12 11:24:24,809771
2024-06-12 11:24:26,809447
2024-06-12 11:24:28,809433
2024-06-12 11:24:30,764347
2024-06-12 11:24:32,761907
2024-06-12 11:24:34,760661
2024-06-12 11:24:36,751024
2024-06-12 11:24:38,750594
2024-06-12 11:24:40,749383
2024-06-12 11:24:42,725871
2024-06-12 11:24:44,699663
2024-06-12 11:24:46,696183
2024-06-12 11:24:48,695562
2024-06-12 11:24:50,691299
2024-06-12 11:24:52,689536
2024-06-12 11:24:54,669059
2024-06-12 11:24:56,665959
2024-06-12 11:24:58,666414
2024-06-12 11:25:00,660288
2024-06-12 11:25:02,663947
2024-06-12 11:25:04,677438
2024-06-12 11:25:06,658802
2024-06-12 11:25:08,662199
2024-06-12 11:25:10,662708
2024-06-12 11:25:12,657723
2024-06-12 11:25:14,658468
2024-06-12 11:25:16,657373
2024-06-12 11:25:18,657135
2024-06-12 11:25:20,673739
2024-06-12 11:25:22,661302
2024-06-12 11:25:24,648306
2024-06-12 11:25:26,647951
2024-06-12 11:25:28,642018
2024-06-12 11:25:30,642584
2024-06-12 11:25:32,641534
2024-06-12 11:25:34,653935
2024-06-12 11:25:36,652698
2024-06-12 11:25:38,653150
2024-06-12 11:25:40,629442
2024-06-12 11:25:42,628029
2024-06-12 11:25:44,623239
2024-06-12 11:25:46,622478
2024-06-12 11:25:48,629435
2024-06-12 11:25:50,628461
2024-06-12 11:25:52,611169
2024-06-12 11:25:54,611138
2024-06-12 11:25:56,611634
2024-06-12 11:25:58,610366
2024-06-12 11:26:00,605400
2024-06-12 11:26:02,604145
2024-06-12 11:26:04,589047
2024-06-12 11:26:06,602677
2024-06-12 11:26:08,576396
2024-06-12 11:26:10,575373
2024-06-12 11:26:12,571673
2024-06-12 11:26:14,570856
2024-06-12 11:26:16,569866
2024-06-12 11:26:18,569866
2024-06-12 11:26:20,554370
2024-06-12 11:26:22,527385
2024-06-12 11:26:24,527001
2024-06-12 11:26:26,538896
2024-06-12 11:26:28,536014
2024-06-12 11:26:30,534328
2024-06-12 11:26:32,523649
2024-06-12 11:26:34,523158
2024-06-12 11:26:36,517896
2024-06-12 11:26:38,518451
2024-06-12 11:26:40,518149
2024-06-12 11:26:42,488380
2024-06-12 11:26:44,498219
2024-06-12 11:26:46,497685
2024-06-12 11:26:48,486225
2024-06-12 11:26:50,486742
2024-06-12 11:26:52,485777
2024-06-12 11:26:54,484776
2024-06-12 11:26:56,484588
2024-06-12 11:26:58,483593
2024-06-12 11:27:00,466614
2024-06-12 11:27:02,462304
2024-06-12 11:27:04,462513
2024-06-12 11:27:06,449856
2024-06-12 11:27:08,464719
2024-06-12 11:27:10,462962
2024-06-12 11:27:12,446439
2024-06-12 11:27:14,441284
2024-06-12 11:27:16,440942
2024-06-12 11:27:18,440599
2024-06-12 11:27:20,446332
2024-06-12 11:27:22,410660
2024-06-12 11:27:24,421014
2024-06-12 11:27:26,422013
2024-06-12 11:27:28,410208
2024-06-12 11:27:30,410639
2024-06-12 11:27:32,411473
2024-06-12 11:27:34,411607
2024-06-12 11:27:36,404163
2024-06-12 11:27:38,405237
2024-06-12 11:27:40,407618
2024-06-12 11:27:42,406592
2024-06-12 11:27:44,407374
2024-06-12 11:27:46,401256
2024-06-12 11:27:48,400329
2024-06-12 11:27:50,416875
2024-06-12 11:27:52,365354
2024-06-12 11:27:54,365654
2024-06-12 11:27:56,374055
2024-06-12 11:27:58,372456
2024-06-12 11:28:00,365087
2024-06-12 11:28:02,369145
2024-06-12 11:28:04,362634
2024-06-12 11:28:06,391767
2024-06-12 11:28:08,391134
2024-06-12 11:28:10,391211
2024-06-12 11:28:12,369508
2024-06-12 11:28:14,361001
2024-06-12 11:28:16,360681
2024-06-12 11:28:18,362296
2024-06-12 11:28:20,375864
2024-06-12 11:28:22,344595
2024-06-12 11:28:24,344599
2024-06-12 11:28:26,343049
2024-06-12 11:28:28,337947
2024-06-12 11:28:30,336436
2024-06-12 11:28:32,335209
2024-06-12 11:28:34,319413
2024-06-12 11:28:36,278238
2024-06-12 11:28:38,284559
2024-06-12 11:28:40,278631
2024-06-12 11:28:42,278340
2024-06-12 11:28:44,278019
2024-06-12 11:28:46,277616
2024-06-12 11:28:48,276947
2024-06-12 11:28:50,269930
2024-06-12 11:28:52,264179
2024-06-12 11:28:54,272766
2024-06-12 11:28:56,272913
2024-06-12 11:28:58,273520
2024-06-12 11:29:00,273058
2024-06-12 11:29:02,272824
2024-06-12 11:29:04,279671
2024-06-12 11:29:06,280387
2024-06-12 11:29:08,275254
2024-06-12 11:29:10,274075
2024-06-12 11:29:12,276274
2024-06-12 11:29:14,276471
2024-06-12 11:29:16,286001
2024-06-12 11:29:18,285857
2024-06-12 11:29:20,286176
2024-06-12 11:29:22,289015
2024-06-12 11:29:24,289783
2024-06-12 11:29:26,289956
2024-06-12 11:29:28,289977
2024-06-12 11:29:30,299249
2024-06-12 11:29:32,299802
2024-06-12 11:29:34,300700
2024-06-12 11:29:36,302421
2024-06-12 11:29:38,310347
2024-06-12 11:29:40,312072
