Timestamp,Requests je Sekunde,Durchschnittliche Antwortzeitintervalle,i_o_read,i_o_write,memory,network_outgoing_pod-pod-1,network_outgoing_pod-pod-2,network_outgoing_pod-pod-3,network_outgoing_pod-pod-4,network_outgoing_pod-pod-5,network_outgoing_pod-pod-6,network_outgoing_pod-pod-7,network_outgoing_pod-pod-8,network_outgoing_pod-pod-9,network_outgoing_pod-pod-10,network_outgoing_pod-pod-11,network_outgoing_pod-pod-12,network_outgoing_pod-pod-13,network_outgoing_system,cpu_pod-pod-1,cpu_pod-pod-2,cpu_pod-pod-3,cpu_pod-pod-4,cpu_pod-pod-5,cpu_pod-pod-6,cpu_pod-pod-7,cpu_pod-pod-8,cpu_pod-pod-9,cpu_pod-pod-10,cpu_pod-pod-11,cpu_pod-pod-12,cpu_pod-pod-13,cpu_system,pod_restart,cpu_system_lag_1,cpu_system_lag_2,cpu_system_lag_3,cpu_system_lag_4,cpu_system_lag_5,Requests je Sekunde_lag_1,Requests je Sekunde_lag_2,Requests je Sekunde_lag_3,Requests je Sekunde_lag_4,Requests je Sekunde_lag_5,memory_lag_1,memory_lag_2,memory_lag_3,memory_lag_4,memory_lag_5,Requests je Sekunde_rolling_avg_5,cpu_system_rolling_avg_5,memory_rolling_avg_5,cpu_pod-pod-1_rolling_avg_5,cpu_pod-pod-11_rolling_avg_5,cpu_pod-pod-8_rolling_avg_5,cpu_system_cumsum,memory_cumsum,network_outgoing_system_log_scaled,memory_log_scaled,cpu_system_log_scaled
242,17,81.88235294117646,0.0,146.0,12712333312.0,1067.0,3252.0,3324.0,6849.0,524.0,78381.0,1364.0,8622.0,414.0,18998.0,2690.0,807.0,1195.0,127487.0,0.00819,0.024,0.00449,0.0973,0.00287,0.0343,0.00122,0.0278,0.0112,0.0138,0.0113,0.00298,0.00284,0.0202,0.0,0.0198,0.0198,0.0198,0.0198,0.0197,-1662.0,0.0,0.0,0.0,0.0,12706820096.0,12706512896.0,12703764480.0,12700676096.0,12695568384.0,-329.0,0.019880000000000002,12706021376.0,0.00833,0.011260000000000001,0.027559999999999994,1.3059800000000006,1409358438400.0,11.755777521504216,23.265838486180062,0.019998686506689126
244,21,179.71428571428572,0.0,146.0,12696412160.0,1067.0,3252.0,3324.0,6849.0,524.0,76561.0,1314.0,8693.0,414.0,18998.0,2690.0,848.0,1176.0,125710.0,0.00819,0.024,0.00449,0.0973,0.00287,0.0327,0.00118,0.028,0.0107,0.0145,0.0113,0.00298,0.00278,0.0201,0.0,0.0202,0.0198,0.0198,0.0198,0.0198,17.0,-1662.0,0.0,0.0,0.0,12712333312.0,12706820096.0,12706512896.0,12703764480.0,12700676096.0,-324.8,0.019940000000000003,12705168588.8,0.00826,0.01124,0.02756,1.3260800000000006,1422054850560.0,11.741740900693879,23.26458528349046,0.019900661706336167
246,22,68.13636363636364,0.0,142.0,12675579904.0,1067.0,3252.0,3502.0,6849.0,524.0,76561.0,1264.0,8763.0,414.0,18998.0,2690.0,848.0,1226.0,125959.0,0.00819,0.024,0.00449,0.0938,0.00287,0.0344,0.000943,0.0283,0.0107,0.0145,0.0113,0.00296,0.00278,0.0199,0.0,0.0201,0.0202,0.0198,0.0198,0.0198,21.0,17.0,-1662.0,0.0,0.0,12696412160.0,12712333312.0,12706820096.0,12706512896.0,12703764480.0,-320.4,0.01996,12699531673.6,0.00819,0.0113,0.0278,1.3459800000000006,1434730430464.0,11.743719675214962,23.26294313725084,0.019704583274335403
248,29,107.0,0.0,142.0,12688601088.0,1067.0,3252.0,3502.0,6849.0,524.0,76561.0,1215.0,8834.0,414.0,18998.0,2690.0,848.0,1226.0,125980.0,0.00819,0.0233,0.00449,0.0938,0.00287,0.0344,0.00113,0.028,0.0107,0.014,0.0113,0.00296,0.00278,0.0198,0.0,0.0199,0.0201,0.0202,0.0198,0.0198,22.0,21.0,17.0,-1662.0,0.0,12675579904.0,12696412160.0,12712333312.0,12706820096.0,12706512896.0,-314.6,0.01996,12695949312.0,0.00819,0.0113,0.02794,1.3657800000000007,1447419031552.0,11.743886380912317,23.26396987532269,0.01960652963891831
250,35,118.22857142857144,0.0,144.0,12674244608.0,1088.0,3252.0,3387.0,6629.0,524.0,81086.0,1165.0,8904.0,432.0,18998.0,2786.0,848.0,1226.0,130326.0,0.00844,0.0244,0.00465,0.0938,0.00287,0.0344,0.00108,0.0283,0.0107,0.014,0.0115,0.00299,0.00278,0.02,0.0,0.0198,0.0199,0.0201,0.0202,0.0198,29.0,22.0,21.0,17.0,-1662.0,12688601088.0,12675579904.0,12696412160.0,12712333312.0,12706820096.0,24.8,0.02,12689434214.4,0.008239999999999999,0.01134,0.02808,1.3857800000000007,1460093276160.0,11.777801955768314,23.262837787724614,0.019802627296179712
252,31,104.7741935483871,0.0,141.0,12674146304.0,1088.0,3413.0,3474.0,6584.0,525.0,81086.0,1115.0,8975.0,417.0,19959.0,2786.0,848.0,1226.0,131496.0,0.00844,0.0244,0.00465,0.0938,0.00287,0.0344,0.00104,0.0285,0.0111,0.014,0.0119,0.00299,0.00278,0.0201,0.0,0.02,0.0198,0.0199,0.0201,0.0202,35.0,29.0,22.0,21.0,17.0,12674244608.0,12688601088.0,12675579904.0,12696412160.0,12712333312.0,27.6,0.01998,12681796812.8,0.00829,0.01146,0.028220000000000002,1.4058800000000007,1472767422464.0,11.786739316651508,23.262830031492644,0.019900661706336167
254,41,158.5121951219512,0.0,141.0,12673011712.0,1088.0,3546.0,3474.0,7095.0,525.0,81086.0,1065.0,9046.0,430.0,19959.0,2786.0,861.0,1226.0,132188.0,0.00952,0.0244,0.00465,0.0938,0.00294,0.0344,0.001,0.0287,0.0111,0.014,0.0119,0.00299,0.00289,0.0202,0.0,0.0201,0.02,0.0198,0.0199,0.0201,31.0,35.0,29.0,22.0,21.0,12674146304.0,12674244608.0,12688601088.0,12675579904.0,12696412160.0,31.6,0.02,12677116723.2,0.008556,0.01158,0.028360000000000003,1.4260800000000007,1485440434176.0,11.791987995676083,23.262740507294314,0.019998686506689126
256,49,144.71428571428572,0.0,143.0,12676661248.0,1150.0,3546.0,3474.0,7095.0,522.0,84453.0,1113.0,9116.0,430.0,19959.0,2786.0,861.0,1226.0,135732.0,0.00952,0.0244,0.00465,0.0989,0.00299,0.0344,0.00096,0.0289,0.0111,0.0146,0.0119,0.00299,0.003,0.0207,0.0,0.0202,0.0201,0.02,0.0198,0.0199,41.0,31.0,35.0,29.0,22.0,12673011712.0,12674146304.0,12674244608.0,12688601088.0,12675579904.0,37.0,0.02016,12677332992.0,0.008822,0.0117,0.02848,1.4467800000000006,1498117095424.0,11.818444999751646,23.26302844284525,0.02048866642731566
258,46,117.52173913043478,0.0,146.0,12667117568.0,1150.0,3546.0,3474.0,7095.0,552.0,84453.0,1059.0,9187.0,430.0,19959.0,2959.0,861.0,1288.0,136014.0,0.00952,0.0244,0.0045,0.0989,0.00299,0.0344,0.000918,0.0292,0.0117,0.0146,0.0119,0.00299,0.003,0.0207,0.0,0.0207,0.0202,0.0201,0.02,0.0198,49.0,41.0,31.0,35.0,29.0,12676661248.0,12673011712.0,12674146304.0,12674244608.0,12688601088.0,40.4,0.02034,12673036288.0,0.009087999999999999,0.01182,0.028720000000000002,1.4674800000000006,1510784212992.0,11.820520452753888,23.26227530492374,0.02048866642731566
260,59,123.0,0.0,146.0,12676616192.0,1150.0,3546.0,3474.0,7095.0,552.0,84453.0,1005.0,8871.0,430.0,21455.0,2959.0,898.0,1338.0,137226.0,0.00992,0.0244,0.00506,0.0959,0.00299,0.035,0.000876,0.0307,0.0117,0.0146,0.0119,0.00299,0.003,0.0207,0.0,0.0207,0.0207,0.0202,0.0201,0.02,46.0,49.0,41.0,31.0,35.0,12667117568.0,12676661248.0,12673011712.0,12674146304.0,12674244608.0,45.2,0.020479999999999998,12673510604.8,0.009384,0.0119,0.029200000000000004,1.4881800000000005,1523460829184.0,11.829391767915634,23.26302488859077,0.02048866642731566
262,49,139.57142857142858,0.0,148.0,12688752640.0,1150.0,3546.0,3657.0,7095.0,552.0,84453.0,951.0,9751.0,430.0,21455.0,3058.0,898.0,1338.0,138334.0,0.00992,0.0244,0.00522,0.0952,0.00299,0.0393,0.000835,0.0309,0.0117,0.0156,0.0119,0.00295,0.003,0.0212,0.0,0.0207,0.0207,0.0207,0.0202,0.0201,59.0,46.0,49.0,41.0,31.0,12676616192.0,12667117568.0,12676661248.0,12673011712.0,12674146304.0,48.8,0.020700000000000003,12676431872.0,0.00968,0.0119,0.02968,1.5093800000000006,1536149581824.0,11.837433558664918,23.263981819200023,0.02097840638519171
264,67,132.0597014925373,0.0,148.0,12697251840.0,1150.0,3546.0,3890.0,7095.0,552.0,84453.0,897.0,9825.0,456.0,21455.0,3058.0,898.0,1338.0,138611.0,0.00992,0.0278,0.00522,0.104,0.00299,0.0393,0.000793,0.0312,0.0121,0.0156,0.0115,0.00293,0.003,0.0222,0.0,0.0212,0.0207,0.0207,0.0207,0.0202,49.0,59.0,46.0,49.0,41.0,12688752640.0,12676616192.0,12667117568.0,12676661248.0,12673011712.0,54.0,0.0211,12681279897.6,0.00976,0.01182,0.030179999999999995,1.5315800000000006,1548846833664.0,11.839433942076681,23.26465141652272,0.02195716735204214
266,79,160.9367088607595,0.0,142.0,12689350656.0,1150.0,3737.0,3890.0,7490.0,552.0,88453.0,843.0,9899.0,456.0,22856.0,3058.0,898.0,1338.0,144618.0,0.00992,0.0287,0.00522,0.104,0.00299,0.0393,0.000813,0.0314,0.0121,0.0156,0.0133,0.00315,0.00328,0.0225,0.0,0.0222,0.0212,0.0207,0.0207,0.0207,67.0,49.0,59.0,46.0,49.0,12697251840.0,12688752640.0,12676616192.0,12667117568.0,12676661248.0,60.0,0.02146,12683817779.2,0.009839999999999998,0.0121,0.030679999999999995,1.5540800000000006,1561536184320.0,11.8818579770321,23.264028947702347,0.022250608934819758
268,72,165.66666666666666,0.0,142.0,12699840512.0,1111.0,4188.0,3890.0,7490.0,552.0,88453.0,789.0,9972.0,456.0,22856.0,3058.0,898.0,1338.0,145051.0,0.00992,0.0287,0.00522,0.104,0.00298,0.0393,0.000771,0.0316,0.0121,0.0164,0.0139,0.00315,0.0034,0.0226,0.0,0.0225,0.0222,0.0212,0.0207,0.0207,79.0,67.0,49.0,59.0,46.0,12689350656.0,12697251840.0,12688752640.0,12676616192.0,12667117568.0,65.2,0.02184,12690362368.0,0.00992,0.0125,0.03116,1.5766800000000005,1574236024832.0,11.884847577803336,23.264855272300608,0.022348403663761812
270,75,200.24,0.0,142.0,12708081664.0,1334.0,4188.0,3890.0,8326.0,581.0,102667.0,735.0,10046.0,456.0,22856.0,3058.0,869.0,1338.0,160344.0,0.00961,0.0287,0.00522,0.109,0.00324,0.0393,0.000729,0.0319,0.0121,0.0164,0.0139,0.00315,0.0034,0.023,0.0,0.0226,0.0225,0.0222,0.0212,0.0207,72.0,79.0,67.0,49.0,59.0,12699840512.0,12689350656.0,12697251840.0,12688752640.0,12676616192.0,68.4,0.0223,12696655462.4,0.009858,0.0129,0.0314,1.5996800000000004,1586944106496.0,11.985083022845304,23.265503979599952,0.02273948696948943
272,64,189.6875,0.0,142.0,12708478976.0,1334.0,4188.0,3890.0,8326.0,581.0,102667.0,,10120.0,456.0,22856.0,3227.0,1079.0,1338.0,160063.0,0.00955,0.0287,0.00522,0.109,0.00324,0.0393,0.000686,0.0321,0.0121,0.0164,0.0139,0.00315,0.0034,0.023,0.0,0.023,0.0226,0.0225,0.0222,0.0212,75.0,72.0,79.0,67.0,49.0,12708081664.0,12699840512.0,12689350656.0,12697251840.0,12688752640.0,71.4,0.022659999999999996,12700600729.6,0.009784,0.013299999999999998,0.03164,1.6226800000000003,1599652585472.0,11.983329014237292,23.265535243625454,0.02273948696948943
274,92,257.5217391304348,0.0,145.0,12716756992.0,1413.0,4188.0,3890.0,8326.0,581.0,102667.0,,11009.0,494.0,22856.0,3227.0,1087.0,1413.0,161151.0,0.0111,0.0287,0.00522,0.109,0.00324,0.0405,0.000644,0.0353,0.0125,0.0164,0.0139,0.00315,0.0034,0.0236,0.0,0.023,0.023,0.0226,0.0225,0.0222,64.0,75.0,72.0,79.0,67.0,12708478976.0,12708081664.0,12699840512.0,12689350656.0,12697251840.0,76.4,0.02294,12704501760.0,0.010020000000000001,0.01378,0.03246,1.6462800000000004,1612369342464.0,11.990103297963964,23.266186408971745,0.02332582530349669
276,93,219.16129032258064,27.8,145.0,12715114496.0,1413.0,4188.0,3890.0,8326.0,581.0,102667.0,,11088.0,494.0,22079.0,3113.0,1123.0,1654.0,160617.0,0.0115,0.0287,0.00505,0.109,0.00324,0.0463,,0.0356,0.0143,0.0184,0.0139,0.00315,0.0034,0.0243,0.0,0.0236,0.023,0.023,0.0226,0.0225,92.0,64.0,75.0,72.0,79.0,12716756992.0,12708478976.0,12708081664.0,12699840512.0,12689350656.0,79.2,0.023299999999999998,12709654528.0,0.010336000000000001,0.0139,0.0333,1.6705800000000004,1625084456960.0,11.986784153915458,23.26605724065608,0.024009452460351865
278,90,337.0,27.8,139.0,12712419328.0,1413.0,4188.0,4663.0,8326.0,581.0,102667.0,,11168.0,511.0,28194.0,3872.0,1123.0,1654.0,168361.0,0.0115,0.0287,0.00516,0.106,0.00324,0.0463,,0.0358,0.0143,0.0184,0.0139,0.00327,0.0034,0.0241,0.0,0.0243,0.0236,0.023,0.023,0.0226,93.0,92.0,64.0,75.0,72.0,12715114496.0,12716756992.0,12708478976.0,12708081664.0,12699840512.0,82.8,0.0236,12712170291.2,0.010652,0.0139,0.03414,1.6946800000000004,1637796876288.0,12.033871702120196,23.265845252499577,0.023814178099254877
280,91,315.4725274725275,55.6,143.0,12715241472.0,1587.0,4424.0,4663.0,8326.0,610.0,107014.0,,11248.0,511.0,28194.0,3872.0,1123.0,1654.0,173226.0,0.0115,0.0334,0.0065,0.105,0.00344,0.0463,,0.0361,0.0143,0.0184,0.0162,0.00335,0.0034,0.0248,0.0,0.0241,0.0243,0.0236,0.023,0.023,90.0,93.0,92.0,64.0,75.0,12712419328.0,12715114496.0,12716756992.0,12708478976.0,12708081664.0,86.0,0.02396,12713602252.8,0.01103,0.014360000000000001,0.03498,1.7194800000000003,1650512117760.0,12.062358152106517,23.26606722683167,0.024497471600387438
282,110,223.79090909090908,56.6,143.0,12671201280.0,1587.0,4424.0,4663.0,8720.0,610.0,107014.0,,11327.0,511.0,28194.0,3872.0,1123.0,1654.0,173700.0,0.0115,0.0353,0.0065,0.114,0.00344,0.0463,,0.0364,0.0143,0.0191,0.0167,0.00335,0.00395,0.0259,0.0,0.0248,0.0241,0.0243,0.0236,0.023,91.0,90.0,93.0,92.0,64.0,12715241472.0,12712419328.0,12715114496.0,12716756992.0,12708478976.0,95.2,0.02454,12706146713.6,0.01142,0.01492,0.03584,1.7453800000000004,1663183319040.0,12.065090709265014,23.262597639807876,0.02557027611153001
284,112,361.875,57.9,143.0,12668141568.0,1587.0,5250.0,4663.0,8720.0,625.0,107014.0,,12296.0,511.0,29741.0,3872.0,1123.0,1654.0,177056.0,0.0115,0.0353,0.0065,0.12,0.00344,0.0463,,0.0366,0.0151,0.0191,0.0167,0.00335,0.00395,0.0265,0.0,0.0259,0.0248,0.0241,0.0243,0.0236,110.0,91.0,90.0,93.0,92.0,12671201280.0,12715241472.0,12712419328.0,12715114496.0,12716756992.0,99.2,0.025119999999999996,12696423628.8,0.0115,0.015479999999999999,0.0361,1.7718800000000003,1675851460608.0,12.084226993612486,23.262356140884012,0.02615495747685121
286,110,299.9727272727273,57.9,145.0,12677001216.0,1587.0,5250.0,4663.0,8720.0,625.0,107014.0,,12382.0,511.0,29741.0,3872.0,1123.0,1654.0,177142.0,0.0119,0.0353,0.0065,0.12,0.00354,0.0463,,0.0369,0.0151,0.0191,0.0167,0.00335,0.00406,0.0266,0.0,0.0265,0.0259,0.0248,0.0241,0.0243,112.0,110.0,91.0,90.0,93.0,12668141568.0,12671201280.0,12715241472.0,12712419328.0,12715114496.0,102.6,0.025580000000000002,12688800972.8,0.01158,0.01604,0.03636,1.7984800000000003,1688528461824.0,12.084712594977194,23.263055260903627,0.026252371144065742
288,128,338.140625,57.9,147.0,12688539648.0,1587.0,5250.0,4663.0,9915.0,625.0,103225.0,,12468.0,573.0,29741.0,4038.0,1352.0,1654.0,175090.0,0.0119,0.0353,0.0065,0.12,0.00354,0.0463,,0.0371,0.0151,0.0191,0.0167,0.00335,0.00421,0.0266,0.0,0.0266,0.0265,0.0259,0.0248,0.0241,110.0,112.0,110.0,91.0,90.0,12677001216.0,12668141568.0,12671201280.0,12715241472.0,12712419328.0,110.2,0.02608,12684025036.8,0.01166,0.016599999999999997,0.03662,1.8250800000000003,1701217001472.0,12.073061117752502,23.263965033169615,0.026252371144065742
290,96,381.96875,57.9,147.0,12693708800.0,1587.0,5250.0,4909.0,9915.0,625.0,137615.0,,12554.0,580.0,29741.0,4038.0,1352.0,1887.0,210052.0,0.0119,0.0353,0.0065,0.12,0.00354,0.0463,,0.0435,0.0176,0.0191,0.0167,0.00335,0.00421,0.0273,0.0,0.0266,0.0266,0.0265,0.0259,0.0248,128.0,110.0,112.0,110.0,91.0,12688539648.0,12677001216.0,12668141568.0,12671201280.0,12715241472.0,111.2,0.026580000000000003,12679718502.4,0.01174,0.0167,0.0381,1.8523800000000004,1713910710272.0,12.255115158809271,23.264372337674704,0.026934001240080944
292,120,458.625,59.1,147.0,12704096256.0,1663.0,5250.0,4909.0,9915.0,625.0,146076.0,,12640.0,599.0,29741.0,4038.0,1429.0,1935.0,218819.0,0.0123,0.0396,0.0065,0.12,0.00388,0.057,,0.0438,0.0176,0.0199,0.0167,0.00335,0.00421,0.0287,,0.0273,0.0266,0.0266,0.0265,0.0259,96.0,128.0,110.0,112.0,110.0,12693708800.0,12688539648.0,12677001216.0,12668141568.0,12671201280.0,113.2,0.027139999999999997,12686297497.6,0.0119,0.0167,0.03958,1.8810800000000003,1726614806528.0,12.29600475303078,23.2651903183274,0.028295869154847303
294,140,511.9642857142857,57.4,141.0,12708245504.0,1663.0,5250.0,5904.0,10200.0,625.0,146076.0,,12726.0,599.0,29741.0,3906.0,1429.0,1998.0,220116.0,0.0123,0.0396,0.00782,0.123,0.00388,0.057,,0.0441,0.0176,0.0231,0.0203,0.00355,0.00421,0.0297,,0.0287,0.0273,0.0266,0.0266,0.0265,120.0,96.0,128.0,110.0,112.0,12704096256.0,12693708800.0,12688539648.0,12677001216.0,12668141568.0,118.8,0.02778,12694318284.8,0.012060000000000001,0.017419999999999998,0.04108,1.9107800000000004,1739323052032.0,12.301914502151146,23.26551687210003,0.029267497680568088
296,131,552.2519083969465,56.5,139.0,12660654080.0,2039.0,5511.0,5904.0,10607.0,705.0,146076.0,,13966.0,599.0,28722.0,3879.0,1429.0,1998.0,221436.0,0.0123,0.0396,0.00823,0.123,0.00388,0.057,,0.0444,0.0176,0.0231,0.0203,0.00355,0.00491,0.0298,,0.0297,0.0287,0.0273,0.0266,0.0266,140.0,120.0,96.0,128.0,110.0,12708245504.0,12704096256.0,12693708800.0,12688539648.0,12677001216.0,123.0,0.02842,12691048857.6,0.012140000000000001,0.018139999999999996,0.04257999999999999,1.9405800000000004,1751983706112.0,12.30789340363181,23.261764917493718,0.029364608629903935
298,131,672.4885496183206,57.2,142.0,12657537024.0,2039.0,5511.0,5904.0,10607.0,705.0,146076.0,,14070.0,599.0,39860.0,5099.0,1429.0,1998.0,233897.0,0.013,0.041,0.00823,0.13,0.00388,0.057,,0.0447,0.0176,0.0231,0.0203,0.00363,0.00491,0.0306,,0.0298,0.0297,0.0287,0.0273,0.0266,131.0,140.0,120.0,96.0,128.0,12660654080.0,12708245504.0,12704096256.0,12693708800.0,12688539648.0,123.6,0.029220000000000003,12684848332.8,0.01236,0.01886,0.04409999999999999,1.9711800000000004,1764641243136.0,12.362640401873037,23.261518686947255,0.030141156911986842
300,144,716.1597222222222,57.2,142.0,12669280256.0,2039.0,6717.0,5904.0,11357.0,708.0,146076.0,,14169.0,599.0,39860.0,5099.0,1429.0,1998.0,235954.0,0.013,0.041,0.00823,0.13,0.00388,0.057,,0.0416,0.0185,0.0231,0.0203,0.00363,0.00491,0.0304,,0.0306,0.0298,0.0297,0.0287,0.0273,131.0,131.0,140.0,120.0,96.0,12657537024.0,12660654080.0,12708245504.0,12704096256.0,12693708800.0,133.2,0.02984,12679962624.0,0.01258,0.01958,0.04372,2.0015800000000006,1777310523392.0,12.37139638786029,23.262446022799274,0.029947076367952116
302,142,631.4577464788732,57.2,142.0,12671901696.0,2039.0,6717.0,5904.0,11357.0,713.0,170189.0,,14268.0,681.0,39860.0,5296.0,1710.0,2292.0,261024.0,0.013,0.0451,0.00823,0.13,0.00397,0.057,,0.0419,0.0185,0.0231,0.0203,0.00363,0.00491,0.0308,,0.0304,0.0306,0.0298,0.0297,0.0287,144.0,131.0,131.0,140.0,120.0,12669280256.0,12657537024.0,12660654080.0,12708245504.0,12704096256.0,137.6,0.03026,12673523712.0,0.01272,0.0203,0.043340000000000004,2.0323800000000007,1789982425088.0,12.472371467158311,23.262652914491547,0.030335199796072947
304,141,723.6170212765958,58.1,147.0,12687982592.0,2039.0,6717.0,6063.0,11357.0,735.0,170189.0,,14366.0,681.0,39860.0,5296.0,1710.0,2292.0,261303.0,0.013,0.0451,0.00951,0.13,0.00397,0.0625,,0.0512,0.0185,0.0238,0.0203,0.00363,0.00501,0.0322,,0.0308,0.0304,0.0306,0.0298,0.0297,142.0,144.0,131.0,131.0,140.0,12671901696.0,12669280256.0,12657537024.0,12660654080.0,12708245504.0,137.8,0.03076,12669471129.6,0.01286,0.0203,0.04476,2.0645800000000007,1802670407680.0,12.473439759466546,23.263921129911733,0.03169244673248972
306,154,750.1818181818181,58.3,147.0,12693798912.0,2271.0,6717.0,6105.0,11357.0,735.0,170189.0,,14465.0,681.0,39860.0,5296.0,1710.0,2292.0,261676.0,0.0135,0.0451,0.00951,0.13,0.00397,0.0625,,0.0512,0.0215,0.0239,0.0208,0.00363,0.00504,0.0326,,0.0322,0.0308,0.0304,0.0306,0.0298,141.0,142.0,144.0,131.0,131.0,12687982592.0,12671901696.0,12669280256.0,12657537024.0,12660654080.0,142.4,0.03132,12676100096.0,0.0131,0.020399999999999998,0.04612,2.0971800000000007,1815364206592.0,12.474866197762568,23.264379436599185,0.03207989346341168
308,137,753.956204379562,59.3,143.0,12691038208.0,2374.0,6717.0,7369.0,11357.0,808.0,174237.0,,14564.0,689.0,39860.0,5296.0,1710.0,2292.0,267274.0,0.0135,0.0451,0.00951,0.134,0.0045,0.0625,,0.0512,0.0215,0.0247,0.0214,0.00386,0.0059,0.0331,,0.0326,0.0322,0.0308,0.0304,0.0306,154.0,141.0,142.0,144.0,131.0,12693798912.0,12687982592.0,12671901696.0,12669280256.0,12657537024.0,143.6,0.03182,12682800332.8,0.0132,0.02062,0.047420000000000004,2.130280000000001,1828055244800.0,12.496033369881701,23.26416192848616,0.03256399087326267
310,149,696.8322147651006,57.2,145.0,12700024832.0,2374.0,6862.0,7369.0,11357.0,808.0,180468.0,,14663.0,712.0,39860.0,5296.0,1783.0,2393.0,273946.0,0.0142,0.0468,0.00951,0.134,0.0045,0.0655,,0.0512,0.0215,0.0238,0.0253,0.00393,0.0059,0.0338,,0.0331,0.0326,0.0322,0.0308,0.0304,137.0,154.0,141.0,142.0,144.0,12691038208.0,12693798912.0,12687982592.0,12671901696.0,12669280256.0,144.6,0.032499999999999994,12688949248.0,0.013439999999999999,0.02162,0.04934,2.1640800000000007,1840755269632.0,12.520689936003151,23.264869785763377,0.03324133377980188
312,141,581.6099290780141,56.3,141.0,12700266496.0,2374.0,7818.0,7369.0,12298.0,808.0,180468.0,,14241.0,712.0,46725.0,6196.0,1783.0,2393.0,283186.0,0.0142,0.0468,0.00973,0.134,0.00461,0.0655,,0.0512,0.0215,0.0282,0.0253,0.00393,0.0059,0.0342,,0.0338,0.0331,0.0326,0.0322,0.0308,149.0,137.0,154.0,141.0,142.0,12700024832.0,12691038208.0,12693798912.0,12687982592.0,12671901696.0,144.4,0.03318,12694622208.0,0.013680000000000001,0.022619999999999998,0.0512,2.1982800000000005,1853455536128.0,12.553862735793281,23.264888814206543,0.03362818097998405
314,141,548.0070921985815,56.3,141.0,12694069248.0,2374.0,8068.0,7369.0,12840.0,808.0,180468.0,,17177.0,770.0,47663.0,6490.0,1783.0,2393.0,288206.0,0.0142,0.0506,0.0101,0.134,0.00461,0.0655,,0.0512,0.022,0.0282,0.0253,0.00393,0.0059,0.0347,,0.0342,0.0338,0.0331,0.0326,0.0322,141.0,149.0,137.0,154.0,141.0,12700266496.0,12700024832.0,12691038208.0,12693798912.0,12687982592.0,144.4,0.03368,12695839539.2,0.013919999999999998,0.02362,0.0512,2.2329800000000004,1866149605376.0,12.571434250941005,23.26440073307026,0.034111529628767866
316,139,610.0071942446043,57.2,141.0,12704165888.0,2374.0,8068.0,7369.0,12840.0,808.0,180468.0,,17325.0,770.0,49200.0,6490.0,1783.0,2393.0,289892.0,0.0142,0.0506,0.0101,0.135,0.00461,0.0655,,0.0512,0.0227,0.0282,0.0253,0.00393,0.0059,0.0348,,0.0347,0.0342,0.0338,0.0331,0.0326,141.0,141.0,149.0,137.0,154.0,12694069248.0,12700266496.0,12700024832.0,12691038208.0,12693798912.0,141.4,0.03412,12697912934.4,0.01406,0.02452,0.0512,2.2677800000000006,1878853771264.0,12.57726716836089,23.26519579937916,0.03420817132973701
318,148,613.3040540540541,58.1,141.0,12700897280.0,2620.0,8068.0,7369.0,12840.0,808.0,180468.0,,17444.0,770.0,49200.0,6490.0,1723.0,2748.0,290550.0,0.0148,0.0506,0.0114,0.139,0.00461,0.0717,,0.0512,0.0227,0.0282,0.0253,0.00393,0.0059,0.0358,,0.0348,0.0347,0.0342,0.0338,0.0331,139.0,141.0,141.0,149.0,137.0,12704165888.0,12694069248.0,12700266496.0,12700024832.0,12691038208.0,143.6,0.03466,12699884748.8,0.014320000000000003,0.0253,0.0512,2.3035800000000006,1891554668544.0,12.579534399245738,23.264938479962463,0.035174075007654036
320,135,783.8222222222222,58.1,141.0,12707106816.0,2714.0,8068.0,7369.0,12840.0,822.0,220612.0,,17562.0,770.0,49200.0,6490.0,2192.0,2748.0,331389.0,0.0148,0.0525,0.0114,0.139,0.00461,0.0717,,0.0498,0.0227,0.0282,0.0283,0.00411,0.00652,0.0361,,0.0358,0.0348,0.0347,0.0342,0.0338,148.0,139.0,141.0,141.0,149.0,12700897280.0,12704165888.0,12694069248.0,12700266496.0,12700024832.0,140.8,0.03512,12701301145.6,0.01444,0.0259,0.05092,2.3396800000000004,1904261775360.0,12.711051208504237,23.265427265787565,0.03546366427556904
322,142,874.0845070422536,57.0,146.0,12713984000.0,2714.0,8068.0,7594.0,12840.0,822.0,220612.0,,17680.0,770.0,49200.0,6490.0,2292.0,2748.0,331832.0,0.0148,0.0525,0.0114,0.139,0.00507,0.0717,,0.0511,0.0254,0.0303,0.0283,0.00416,0.00652,0.0367,,0.0361,0.0358,0.0348,0.0347,0.0342,135.0,148.0,139.0,141.0,141.0,12707106816.0,12700897280.0,12704165888.0,12694069248.0,12700266496.0,141.0,0.03562,12704044646.4,0.01456,0.026500000000000003,0.0509,2.3763800000000006,1916975759360.0,12.712387109297433,23.265968327083243,0.03604259134692935
