i_o_read,i_o_write,memory,network_outgoing_pod-pod-1,network_outgoing_pod-pod-2,network_outgoing_pod-pod-3,network_outgoing_pod-pod-4,network_outgoing_pod-pod-5,network_outgoing_pod-pod-6,network_outgoing_pod-pod-7,network_outgoing_pod-pod-8,network_outgoing_pod-pod-9,network_outgoing_pod-pod-10,network_outgoing_pod-pod-11,network_outgoing_pod-pod-12,network_outgoing_pod-pod-13,network_outgoing_system,cpu_pod-pod-1,cpu_pod-pod-2,cpu_pod-pod-3,cpu_pod-pod-4,cpu_pod-pod-5,cpu_pod-pod-6,cpu_pod-pod-7,cpu_pod-pod-8,cpu_pod-pod-9,cpu_pod-pod-10,cpu_pod-pod-11,cpu_pod-pod-12,cpu_pod-pod-13,cpu_system,pod-restart-count-pod-1,pod-restart-count-pod-2,pod-restart-count-pod-3,pod-restart-count-pod-4,pod-restart-count-pod-5,pod-restart-count-pod-6,pod-restart-count-pod-7,pod-restart-count-pod-8,pod-restart-count-pod-9,pod-restart-count-pod-10,pod-restart-count-pod-11,pod-restart-count-pod-12,pod-restart-count-pod-13
0,1614,13326757888,1681,5347,5506,6745,751,150096,11994,3238.0,510,29314,3789,1612.0,1868,222451,0.00638,0.0215,0.00784,0.0489,0.00423,0.0386,0.0495,0.00304,0.0109,0.0174,0.0229,0.00326,0.00393,0.0199,0,0,0,0,0,0,0,0,0.0,0,0,0,0
0,1614,13345640448,2016,5347,5506,6745,751,150096,12188,3199.0,604,28298,5339,1612.0,1868,223570,0.00638,0.0215,0.00827,0.0489,0.00423,0.046,0.0503,0.00301,0.0147,0.0174,0.0229,0.00326,0.0038,0.0209,0,0,0,0,0,0,0,0,0.0,0,0,0,0
0,1655,13365088256,2016,5347,5506,6745,751,155859,12383,3146.0,604,39796,5527,1612.0,1868,241161,0.00638,0.0239,0.00827,0.0489,0.00435,0.0476,0.0511,0.00297,0.0151,0.0174,0.0229,0.00332,0.00521,0.0215,0,0,0,0,0,0,0,0,0.0,0,0,0,0
0,1655,13366038528,2016,5347,6612,6745,751,155859,12578,3107.0,612,41500,5527,1695.0,1868,244217,0.00638,0.0247,0.00827,0.0489,0.00435,0.0476,0.0519,0.00294,0.0156,0.0174,0.0229,0.00332,0.00521,0.0216,0,0,0,0,0,0,0,0,0.0,0,0,0,0
0,1649,13371797504,2016,6733,6612,8212,751,185708,12772,3068.0,616,41500,5527,1695.0,1868,277079,0.00638,0.0247,0.00827,0.0552,0.00435,0.0476,0.0527,0.00293,0.0156,0.0174,0.0288,0.00332,0.00521,0.0227,0,0,0,0,0,0,0,0,0.0,0,0,0,0
0,1625,13373100032,2016,6733,6612,8212,768,185708,12967,3029.0,636,41500,5527,1934.0,2185,277827,0.00638,0.0247,0.00827,0.0583,0.00435,0.0476,0.0535,0.0029,0.0156,0.0197,0.0288,0.0032,0.00521,0.0232,0,0,0,0,0,0,0,0,0.0,0,0,0,0
0,1625,13388398592,2016,7026,6612,8212,768,185708,13162,2990.0,636,41500,5527,1934.0,2185,278276,0.00638,0.0247,0.00803,0.0583,0.00422,0.0476,0.0596,0.00286,0.0156,0.0206,0.0288,0.00359,0.00521,0.0238,0,0,0,0,0,0,0,0,0.0,0,0,0,0
0,1625,13394739200,2016,7026,6814,8703,768,190628,13357,2952.0,636,41500,5527,1934.0,2242,284102,0.00663,0.0247,0.00797,0.0583,0.00419,0.05,0.0605,0.00283,0.0156,0.0206,0.0288,0.00359,0.00521,0.0241,0,0,0,0,0,0,0,0,0.0,0,0,0,0
0,1625,13396336640,2016,7026,7049,8703,869,191947,12565,3001.0,636,41500,5527,1934.0,2257,285030,0.00643,0.0257,0.0101,0.0583,0.00518,0.0569,0.0614,0.00279,0.0177,0.0206,0.0299,0.00359,0.00619,0.0254,0,0,0,0,0,0,0,0,0.0,0,0,0,0
0,1652,13402738688,2348,7026,8017,8703,869,197837,15991,2961.0,726,43425,5363,1934.0,2326,297525,0.0073,0.0257,0.0104,0.0583,0.00518,0.0569,0.0622,0.00276,0.0177,0.0206,0.0334,0.00357,0.00619,0.0259,0,0,0,0,0,0,0,0,0.0,0,0,0,0
