Timestamp,Requests je Sekunde,Durchschnittliche Antwortzeitintervalle,one_i_o_read,one_i_o_write,one_memory,network_outgoing_pod_adservice,network_outgoing_pod_cartservice,network_outgoing_pod_checkoutservice,network_outgoing_pod_currencyservice,network_outgoing_pod_emailservice,network_outgoing_pod_frontend,network_outgoing_pod_loadgenerator,network_outgoing_pod_loadgenerator.1,network_outgoing_pod_paymentservice,network_outgoing_pod_productcatalogservice,network_outgoing_pod_recommendationservice,network_outgoing_pod_redis,network_outgoing_pod_shippingservice,network_outgoing_system,cpu_pod_adservice,cpu_pod_cartservice,cpu_pod_checkoutservice,cpu_pod_currencyservice,cpu_pod_emailservice,cpu_pod_frontend,cpu_pod_loadgenerator,cpu_pod_loadgenerator.1,cpu_pod_paymentservice,cpu_pod_productcatalogservice,cpu_pod_recommendationservice,cpu_pod_redis,cpu_pod_shippingservice,cpu_system,"one_pod_restart_{container=""main"", instance=""kube","one_pod_restart_{container=""main"", instance=""kube.1","one_pod_restart_{container=""redis"", instance=""kube","one_pod_restart_{container=""server"", instance=""kube","one_pod_restart_{container=""server"", instance=""kube.1","one_pod_restart_{container=""server"", instance=""kube.2","one_pod_restart_{container=""server"", instance=""kube.3","one_pod_restart_{container=""server"", instance=""kube.4","one_pod_restart_{container=""server"", instance=""kube.5","one_pod_restart_{container=""server"", instance=""kube.6","one_pod_restart_{container=""server"", instance=""kube.7","one_pod_restart_{container=""server"", instance=""kube.8","one_pod_restart_{container=""server"", instance=""kube.9"
638,0,0.0,87216.0,1760,12241309696,5926,19367,13748,24783,1279,635266,48361,,1079,122702,13380,5369.0,4275,895534,0.0162,0.0656,0.0209,0.146,0.00758,0.143,0.174,,0.0234,0.0461,0.0603,0.00651,0.0107,0.0601,0,,0,0,0,0,0.00336,0,0,0,0,0,0
640,0,0.0,87785.0,1811,12241051648,5926,19367,13748,24783,1279,635266,48361,,1079,122702,13306,5369.0,4275,895460,0.0162,0.0642,0.0209,0.145,0.00758,0.143,0.176,,0.0234,0.0443,0.0603,0.00651,0.0107,0.0599,0,,0,0,0,0,0.00339,0,0,0,0,0,0
642,0,0.0,88154.0,1811,12241104896,5926,18314,13748,24783,1275,635266,48361,,1043,122702,13306,5369.0,4275,894367,0.0162,0.0625,0.0209,0.145,0.00758,0.138,0.181,,0.0234,0.0443,0.0572,0.00651,0.0102,0.0594,0,,0,0,0,0,0.00335,0,0,0,0,0,0
644,0,0.0,88744.0,1807,12244217856,5653,18314,13748,24783,1275,635266,48361,,1001,122702,13306,5369.0,4162,893940,0.016,0.0625,0.0209,0.144,0.00758,0.136,0.181,,0.0223,0.0443,0.0572,0.0063,0.0102,0.059,0,,0,0,0,0,0.00337,0,0,0,0,0,0
646,0,0.0,88633.0,1807,12244148224,5653,18314,13552,24783,1236,633241,45939,,1001,122702,12847,5369.0,4162,888800,0.016,0.0625,0.0209,0.144,0.00744,0.136,0.173,,0.0223,0.0443,0.0572,0.0063,0.00994,0.0583,0,,0,0,0,0,0.00334,0,0,0,0,0,0
648,0,0.0,88272.0,1807,12244512768,5653,18314,13047,23371,1236,605070,45939,,1001,114327,12847,5195.0,3983,849983,0.0152,0.0625,0.0209,0.143,0.00718,0.136,0.173,,0.0223,0.0443,0.0572,0.0063,0.00994,0.0582,0,,0,0,0,0,0.00336,0,0,0,0,0,0
650,0,0.0,88294.0,1807,12244959232,5653,17832,13047,23371,1236,605070,45939,,1001,115121,12847,5051.0,3983,850150,0.0152,0.0625,0.0202,0.143,0.00704,0.136,0.173,,0.0223,0.0443,0.0572,0.0063,0.00994,0.0581,0,,0,0,0,0,0.00339,0,0,0,0,0,0
652,0,0.0,87300.0,1807,12241346560,5653,17832,13047,23371,1236,605070,45627,,1001,113470,12847,4938.0,3983,848075,0.0152,0.0603,0.0191,0.142,0.00704,0.136,0.173,,0.0216,0.0431,0.0572,0.0063,0.00994,0.0576,0,,0,0,0,0,0.00335,0,0,0,0,0,0
654,0,0.0,85520.0,1819,12259778560,5466,17832,13047,23371,1236,605070,45627,,1001,113470,12847,4938.0,3983,847887,0.0152,0.0603,0.0191,0.136,0.00704,0.136,0.173,,0.0216,0.041,0.0526,0.00617,0.00994,0.0565,0,,0,0,0,0,0.00337,0,0,0,0,0,0
656,0,0.0,85976.0,1823,12264517632,5466,17832,13047,23371,1202,605070,45627,,966,113470,12400,4938.0,3983,847371,0.014,0.0603,0.0191,0.135,0.00704,0.136,0.173,,0.0216,0.041,0.0526,0.00617,0.00962,0.0563,0,,0,0,0,0,0.00334,0,0,0,0,0,0
658,0,0.0,85851.0,1823,12260106240,5466,17265,12757,23371,1202,605070,45627,,966,113470,12400,4938.0,3983,846514,0.014,0.0582,0.0191,0.135,0.00704,0.123,0.17,,0.0205,0.041,0.0526,0.00617,0.00929,0.0547,0,,0,0,0,0,0.00336,0,0,0,0,0,0
660,0,0.0,85725.0,1823,12261371904,5466,17146,12256,21708,1202,564629,43724,,889,113470,12400,4938.0,3801,801629,0.0145,0.0567,0.0191,0.134,0.00704,0.123,0.17,,0.0205,0.041,0.0526,0.00617,0.00901,0.0545,0,,0,0,0,0,0.00339,0,0,0,0,0,0
662,0,0.0,87676.0,1790,12261466112,5148,16639,12256,21708,1154,568537,43724,,919,113470,11751,4938.0,3620,803864,0.0145,0.0567,0.0191,0.133,0.0065,0.123,0.17,,0.0194,0.041,0.0526,0.00595,0.00901,0.0543,0,,0,0,0,0,0.00335,0,0,0,0,0,0
664,0,0.0,88293.0,1763,12260933632,5148,16639,12256,21708,1154,566098,42376,,919,113470,11751,4938.0,3620,800077,0.0145,0.0567,0.0186,0.133,0.00671,0.123,0.164,,0.0194,0.0381,0.0526,0.00593,0.00901,0.0535,0,,0,0,0,0,0.00337,0,0,0,0,0,0
666,0,0.0,88929.0,1793,12262187008,5148,15962,12256,21708,1154,548090,42376,,919,107750,11751,4618.0,3620,775351,0.0138,0.0544,0.0186,0.132,0.00643,0.123,0.159,,0.0194,0.0394,0.0507,0.00593,0.00901,0.0527,0,,0,0,0,0,0.00334,0,0,0,0,0,0
668,0,0.0,84993.0,1875,12261081088,4940,15962,12256,21708,1154,548090,42376,,919,102470,11751,4586.0,3620,769830,0.0138,0.0544,0.0176,0.126,0.00643,0.123,0.159,,0.0194,0.0394,0.0507,0.00578,0.00901,0.0521,0,,0,0,0,0,0.00336,0,0,0,0,0,0
670,0,0.0,85569.0,1829,12264984576,4940,15962,11421,21708,1154,548090,42376,,919,102470,11751,4450.0,3620,768859,0.0138,0.0544,0.0176,0.126,0.00643,0.123,0.159,,0.0194,0.0372,0.0492,0.00578,0.00876,0.0517,0,,0,0,0,0,0.00339,0,0,0,0,0,0
672,0,0.0,85624.0,1829,12266246144,4940,15962,11782,20722,1117,548090,41068,,876,102470,11064,4450.0,3620,766161,0.0138,0.0521,0.0176,0.125,0.00643,0.123,0.159,,0.0194,0.0372,0.0492,0.00578,0.00876,0.0515,0,,0,0,0,0,0.00335,0,0,0,0,0,0
674,0,0.0,85638.0,1829,12268961792,4940,15301,11782,20722,1082,548090,41068,,876,102470,11064,4450.0,3620,765464,0.0138,0.0521,0.0176,0.124,0.00643,0.123,0.153,,0.0188,0.0372,0.0492,0.00578,0.00837,0.0509,0,,0,0,0,0,0.00337,0,0,0,0,0,0
676,0,0.0,85649.0,1829,12267630592,4940,15301,11385,20722,1082,548090,41068,,876,102470,10590,4450.0,3502,764476,0.0132,0.0521,0.017,0.124,0.00643,0.114,0.153,,0.0187,0.0372,0.0492,0.00578,0.00837,0.0499,0,,0,0,0,0,0.00334,0,0,0,0,0,0
678,0,0.0,84813.0,1785,12272685056,4674,15301,11035,19966,1082,548090,41068,,849,102470,10590,4272.0,3502,762898,0.0132,0.0521,0.017,0.123,0.00625,0.114,0.153,,0.0175,0.0372,0.0492,0.00562,0.00837,0.0497,0,,0,0,0,0,0.00336,0,0,0,0,0,0
680,0,0.0,85400.0,1785,12271665152,4537,14726,11035,19360,1082,526920,40086,,849,102470,10590,4272.0,3310,739237,0.0132,0.0521,0.017,0.119,0.00604,0.114,0.153,,0.0175,0.0372,0.0471,0.00562,0.00804,0.0491,0,,0,0,0,0,0.00339,0,0,0,0,0,0
682,0,0.0,86010.0,1785,12269309952,4537,14726,11035,19360,1082,510231,40086,,849,99256,10590,4094.0,3310,719157,0.0125,0.0506,0.017,0.118,0.00604,0.114,0.148,,0.0175,0.0372,0.0455,0.00562,0.00804,0.0483,0,,0,0,0,0,0.00335,0,0,0,0,0,0
684,0,0.0,86589.0,1815,12272713728,4537,14200,11035,19360,1082,506718,40086,,849,92234,10590,4094.0,3310,708097,0.0125,0.0506,0.0164,0.117,0.00604,0.114,0.144,,0.0175,0.0358,0.0441,0.0053,0.00804,0.0476,0,,0,0,0,0,0.00337,0,0,0,0,0,0
686,0,0.0,87039.0,1874,12275785728,4537,14200,11035,18400,1041,492369,40086,,849,92234,10208,4094.0,3310,692364,0.0125,0.0482,0.016,0.117,0.00604,0.105,0.144,,0.0175,0.0358,0.0441,0.00549,0.00804,0.0466,0,,0,0,0,0,0.00334,0,0,0,0,0,0
688,0,0.0,87640.0,1867,12274941952,4387,14200,9980,18400,1005,492369,40086,,819,92234,10208,4094.0,3310,691094,0.0114,0.0482,0.016,0.108,0.00604,0.108,0.133,,0.0175,0.0337,0.0441,0.00549,0.00804,0.045,0,,0,0,0,0,0.00336,0,0,0,0,0,0
690,0,0.0,84503.0,1839,12270395392,4387,14200,9649,18400,1005,492369,38128,,780,92234,9520,4094.0,3310,688077,0.0118,0.0482,0.016,0.109,0.00604,0.108,0.137,,0.0175,0.0337,0.0441,0.00549,0.00804,0.0454,0,,0,0,0,0,0.00339,0,0,0,0,0,0
692,0,0.0,84500.0,1795,12270559232,3927,13703,9958,17611,1005,492369,36781,,780,92234,9520,3944.0,3031,684864,0.0118,0.0482,0.016,0.11,0.00582,0.103,0.137,,0.0175,0.0337,0.0421,0.00534,0.0076,0.0448,0,,0,0,0,0,0.00335,0,0,0,0,0,0
694,0,0.0,84532.0,1795,12275572736,4062,13703,9958,17611,1005,462512,36781,,780,82525,9520,3944.0,3031,645432,0.0114,0.0482,0.0153,0.109,0.00555,0.103,0.137,,0.0156,0.0337,0.0421,0.00534,0.0076,0.0445,0,,0,0,0,0,0.00337,0,0,0,0,0,0
696,0,0.0,86851.0,1795,12267876352,4062,13164,9958,17611,1005,444350,36781,,780,83095,9520,3752.0,3031,627108,0.0114,0.0482,0.0147,0.109,0.00555,0.103,0.137,,0.016,0.0337,0.0405,0.00534,0.0069,0.0443,0,,0,0,0,0,0.00334,0,0,0,0,0,0
698,0,0.0,87447.0,1795,12265054208,4062,13164,9958,16282,911,444350,36781,,780,85545,9146,3752.0,3031,627761,0.0114,0.0468,0.0147,0.108,0.00555,0.103,0.137,,0.0156,0.0337,0.0405,0.00534,0.00715,0.0441,0,,0,0,0,0,0.00336,0,0,0,0,0,0
700,0,0.0,87932.0,1795,12271124480,4062,13164,9958,16282,917,444350,36781,,780,82653,9146,3752.0,3031,624875,0.0114,0.0449,0.0147,0.107,0.00555,0.103,0.13,,0.0156,0.0307,0.0405,0.00534,0.00715,0.043,0,,0,0,0,0,0.00339,0,0,0,0,0,0
702,0,0.0,88526.0,1841,12272246784,4062,12448,9958,16282,945,444350,36781,,749,80142,9146,3752.0,3031,621645,0.0114,0.0449,0.0147,0.103,0.00496,0.103,0.13,,0.0156,0.0301,0.0352,0.00534,0.00715,0.0421,0,,0,0,0,0,0.00335,0,0,0,0,0,0
704,0,0.0,85033.0,1873,12264714240,4062,12448,9458,16282,917,444350,36781,,749,80142,9146,3752.0,3031,621117,0.0114,0.0449,0.0147,0.103,0.00499,0.0976,0.13,,0.0156,0.0301,0.0355,0.00504,0.00689,0.0416,0,,0,0,0,0,0.00337,0,0,0,0,0,0
706,0,0.0,85169.0,1797,12260569088,3838,12448,9458,16282,910,444350,36781,,723,80142,8441,3752.0,3031,620156,0.00983,0.0449,0.0147,0.096,0.00517,0.0976,0.118,,0.0156,0.0301,0.0366,0.00506,0.00689,0.04,0,,0,0,0,0,0.00334,0,0,0,0,0,0
708,0,0.0,85162.0,1797,12243210240,3838,11964,8438,15474,903,444350,34069,,714,80142,8441,3752.0,2735,614820,0.0099,0.0449,0.0143,0.101,0.00501,0.0923,0.122,,0.0156,0.0301,0.0366,0.00506,0.00689,0.0403,0,,0,0,0,0,0.00336,0,0,0,0,0,0
710,0,0.0,85177.0,1797,12244574208,3551,11964,8744,15474,903,387324,33474,,714,80142,8091,3375.0,2735,556490,0.00988,0.0449,0.0143,0.1,0.00501,0.0923,0.122,,0.0149,0.0301,0.0366,0.00506,0.00689,0.0402,0,,0,0,0,0,0.00339,0,0,0,0,0,0
712,0,0.0,87434.0,1797,12231065600,3551,11964,8744,15474,903,377607,33474,,714,73601,8091,3264.0,2735,540121,0.00966,0.0449,0.0143,0.0995,0.00501,0.0923,0.122,,0.0135,0.0301,0.0347,0.00506,0.00689,0.0398,0,,0,0,0,0,0.00335,0,0,0,0,0,0
714,0,0.0,88019.0,1797,12228030464,3551,11964,8744,13250,903,376693,33474,,714,73601,8091,3264.0,2735,536983,0.00966,0.0435,0.0135,0.0987,0.00501,0.0923,0.116,,0.014,0.0301,0.0347,0.00506,0.00689,0.0391,0,,0,0,0,0,0.00337,0,0,0,0,0,0
716,0,0.0,88543.0,1853,12226469888,3551,11964,8744,13342,818,376693,33474,,666,73601,8091,3264.0,2735,536942,0.00966,0.042,0.0135,0.0946,0.00501,0.0923,0.116,,0.014,0.0301,0.0347,0.00506,0.00652,0.0386,0,,0,0,0,0,0.00334,0,0,0,0,0,0
718,0,0.0,89087.0,1815,12228984832,3407,10949,8744,13780,846,376693,33474,,666,69361,8091,3264.0,2735,532007,0.00966,0.0408,0.0135,0.0938,0.00501,0.0864,0.116,,0.014,0.0269,0.0347,0.00495,0.00652,0.0377,0,,0,0,0,0,0.00336,0,0,0,0,0,0
720,0,0.0,86991.0,1771,12231815168,3407,10949,8477,13780,846,376693,32500,,666,69361,7397,3264.0,2735,530073,0.00966,0.0408,0.0125,0.093,0.00501,0.0864,0.116,,0.014,0.0269,0.0347,0.00495,0.0063,0.0375,0,,0,0,0,0,0.00339,0,0,0,0,0,0
722,-4304,0.0,85020.0,1822,12230127616,3407,10949,8419,13780,821,376693,31133,,666,69361,7397,3264.0,2495,528384,0.00966,0.0408,0.0125,0.0923,0.00468,0.0864,0.116,,0.0134,0.0269,0.0315,0.00483,0.00612,0.0371,0,,0,0,0,0,0.00335,0,0,0,0,0,0
724,13,325.53846153846155,85005.0,1822,12230139904,2895,10596,8171,12978,821,376693,31133,,639,69361,7397,3071.0,2495,526250,0.00966,0.0408,0.012,0.0915,0.00449,0.0836,0.116,,0.0134,0.0269,0.0315,0.00483,0.00612,0.0368,0,,0,0,0,0,0.00337,0,0,0,0,0,0
726,23,208.34782608695653,85014.0,1822,12228263936,2915,10288,7703,12978,821,376693,31133,,639,69361,7172,2931.0,2495,525128,0.00916,0.0376,0.012,0.0907,0.00449,0.083,0.103,,0.0134,0.0269,0.0301,0.00483,0.00612,0.0351,0,,0,0,0,0,0.00334,0,0,0,0,0,0
728,25,259.36,87007.0,1822,12228067328,3008,10288,7703,12978,821,376693,31133,,639,63633,7020,2931.0,2495,519340,0.00886,0.039,0.012,0.09,0.00449,0.081,0.107,,0.0134,0.0261,0.0301,0.00483,0.00612,0.0352,0,,0,0,0,0,0.00336,0,0,0,0,0,0
730,17,690.7058823529412,87581.0,1822,12225245184,3008,10288,7703,12978,821,337872,31133,,639,63633,7020,2931.0,2495,480520,0.0088,0.039,0.012,0.0874,0.00449,0.081,0.103,,0.0116,0.0261,0.0301,0.00483,0.00576,0.0345,0,,0,0,0,0,0.00339,0,0,0,0,0,0
732,52,592.4615384615385,88139.0,1822,12222758912,2917,10288,7703,12978,821,325589,31133,,601,63633,7020,2931.0,2495,468108,0.00876,0.039,0.012,0.0866,0.00449,0.0755,0.101,,0.0117,0.0261,0.0301,0.00483,0.00576,0.0338,0,,0,0,0,0,0.00335,0,0,0,0,0,0
734,47,252.2127659574468,84162.0,1835,12235149312,2917,10288,7703,11893,768,319734,29140,,601,61232,7020,2931.0,2190,456416,0.00876,0.0378,0.012,0.0858,0.00449,0.0755,0.101,,0.0121,0.0241,0.0301,0.00483,0.00562,0.0335,0,,0,0,0,0,0.00337,0,0,0,0,0,0
736,37,217.9459459459459,84123.0,1802,12236980224,2917,9678,7703,11893,768,319734,29140,,601,61232,5941,2878.0,2158,454644,0.00876,0.0376,0.0112,0.0731,0.00449,0.0755,0.101,,0.0119,0.0241,0.027,0.00465,0.00562,0.0321,0,,0,0,0,0,0.00334,0,0,0,0,0,0
738,3,364.0,15888.0,1814,12239142912,2917,9678,7231,11893,768,319734,29140,,601,61232,6123,2456.0,2227,454001,0.00876,0.0379,0.0112,0.0736,0.00419,0.0755,0.101,,0.0119,0.0241,0.0268,0.00463,0.00562,0.0321,0,,0,0,0,0,0.00336,0,0,0,0,0,0
740,0,0.0,15967.0,1814,12239855616,2917,9678,7084,11860,768,319734,29140,,581,53997,6123,2546.0,2227,446655,0.00876,0.0379,0.0112,0.0742,0.00405,0.0755,0.101,,0.0119,0.0241,0.0268,0.00463,0.00562,0.0321,0,,0,0,0,0,0.00339,0,0,0,0,0,0
742,-226,0.0,15972.0,1814,12248248320,2917,9678,7084,11860,768,319734,29140,,577,53997,5944,2546.0,2227,446473,0.00767,0.0379,0.0108,0.0789,0.00412,0.0755,0.0993,,0.0119,0.0245,0.0268,0.00463,0.00527,0.0323,0,,0,0,0,0,0.00335,0,0,0,0,0,0
744,11,330.27272727272725,15951.0,1814,12250898432,2653,9456,7084,10969,737,319734,29140,,592,53997,5903,2546.0,2227,445039,0.00793,0.034,0.0109,0.0794,0.00412,0.073,0.0932,,0.0119,0.0245,0.0268,0.00463,0.00527,0.0313,0,,0,0,0,0,0.00337,0,0,0,0,0,0
746,12,183.0,15536.0,1814,12251623424,2653,8718,7084,10969,737,319734,24201,,576,53997,5993,2546.0,2227,439435,0.00793,0.0352,0.0109,0.08,0.00412,0.068,0.0932,,0.0119,0.0245,0.0268,0.00463,0.00527,0.031,0,,0,0,0,0,0.00334,0,0,0,0,0,0
748,28,412.7857142857143,14915.0,1771,12218781696,2653,8718,7084,10969,734,281245,25101,,576,53997,5993,2546.0,2227,401843,0.00766,0.0352,0.0109,0.0805,0.00412,0.068,0.0932,,0.0119,0.0245,0.0268,0.00463,0.00521,0.0311,0,,0,0,0,0,0.00336,0,0,0,0,0,0
750,33,186.9090909090909,14864.0,1818,12221550592,2653,8718,6350,10969,734,272911,24551,,576,52296,5993,2546.0,2227,390523,0.00779,0.0344,0.0109,0.0811,0.00412,0.068,0.0932,,0.0115,0.0235,0.0262,0.00447,0.00521,0.0309,0,,0,0,0,0,0.00339,0,0,0,0,0,0
752,41,639.4634146341464,14898.0,1846,12221554688,2653,8718,6366,10969,734,272911,24551,,576,51936,5993,2546.0,2227,390180,0.00779,0.0344,0.0101,0.0816,0.00405,0.068,0.0932,,0.0118,0.0235,0.0257,0.00447,0.00521,0.0308,0,,0,0,0,0,0.0,0,0,0,0,0,0
754,28,319.14285714285717,14908.0,1820,12222562304,2653,8718,6366,10760,734,272911,24551,,576,52809,5989,2465.0,2158,390689,0.00779,0.0344,0.0101,0.0822,0.00418,0.068,0.0932,,0.0118,0.0235,0.0257,0.00443,0.00521,0.0309,0,,0,0,0,0,0.0,0,0,0,0,0,0
756,27,350.22222222222223,14908.0,1820,12227358720,2619,8718,6366,10760,734,272911,24551,,576,53816,5989,2465.0,2158,391663,0.00779,0.0344,0.00975,0.0806,0.00418,0.068,0.0688,,0.0118,0.0235,0.0257,0.00443,0.00521,0.0287,0,,0,0,0,0,0.0,0,0,0,0,0,0
758,50,311.12,1601.0,1785,12224856064,2658,8718,6366,10760,733,272911,24551,,576,53816,5989,2305.0,2158,391542,0.00779,0.0344,0.00975,0.0812,0.00418,0.068,0.071,,0.0118,0.0226,0.0257,0.00443,0.00513,0.0288,0,,0,0,0,0,0.0,0,0,0,0,0,0
760,64,473.578125,1599.0,1785,12223541248,2677,8446,6366,11173,738,243107,24551,,560,53816,5989,2305.0,2158,361886,0.00801,0.0344,0.00975,0.084,0.00408,0.0675,0.0685,,0.0118,0.0229,0.0255,0.00443,0.00513,0.0288,0,,0,0,0,0,0.0,0,0,0,0,0,0
762,50,317.82,1610.0,1785,12231102464,2768,7394,6366,11173,738,243107,24551,,560,53816,5989,2305.0,2158,360926,0.00801,0.0307,0.00975,0.084,0.00408,0.0631,0.069,,0.0118,0.0229,0.0263,0.00443,0.00513,0.0283,0,,0,0,0,0,0.0,0,0,0,0,0,0
764,71,502.76056338028167,1609.0,1834,12228214784,2768,7446,6366,11295,749,241535,24551,,583,53816,6116,2305.0,2158,359689,0.00801,0.0307,0.00975,0.084,0.00408,0.0631,0.069,,0.0118,0.0229,0.0263,0.00425,0.00498,0.0282,0,,0,0,0,0,0.0,0,0,0,0,0,0
766,64,469.9375,1539.0,1834,12230004736,2768,7687,6286,11295,749,241535,19989,,583,53816,6116,2305.0,2158,355288,0.00801,0.0312,0.00975,0.084,0.00408,0.0631,0.069,,0.0122,0.0203,0.0263,0.00425,0.00516,0.0281,0,,0,0,0,0,0.0,0,0,0,0,0,0
768,82,362.4390243902439,1322.0,1834,12232364032,2829,7687,5841,11295,749,241535,20666,,583,54252,6116,2305.0,2129,355988,0.00801,0.0312,0.00841,0.084,0.00408,0.0631,0.069,,0.0122,0.0211,0.0263,0.00425,0.00516,0.0281,0,,0,0,0,0,0.0,0,0,0,0,0,0
770,70,224.82857142857145,1331.0,1888,12226052096,2829,7687,5841,10287,749,227320,20666,,583,51178,6116,2091.0,2064,337411,0.00725,0.0312,0.00886,0.084,0.00411,0.0631,0.069,,0.0122,0.0211,0.0263,0.00425,0.00516,0.028,0,,0,0,0,0,0.0,0,0,0,0,0,0
772,73,271.86301369863014,1330.0,1835,12234940416,2829,7687,5841,10681,749,235312,20666,,583,51178,6116,2140.0,2187,345969,0.0075,0.0312,0.00886,0.0898,0.00411,0.0599,0.069,,0.0126,0.0224,0.0263,0.00433,0.00516,0.0284,0,,0,0,0,0,0.0,0,0,0,0,0,0
774,92,446.55434782608694,1255.0,1806,12237242368,2829,7958,5841,10681,749,235312,20666,,601,51178,6116,2140.0,2187,346258,0.0075,0.0292,0.00886,0.0898,0.00411,0.0599,0.0639,,0.0126,0.0224,0.0239,0.00433,0.00516,0.0276,0,,0,0,0,0,0.0,0,0,0,0,0,0
776,89,627.561797752809,1036.0,1779,12236378112,2829,7958,5841,10681,732,235312,20666,,601,51178,5906,2140.0,2187,346031,0.00796,0.0302,0.00886,0.0806,0.00396,0.0599,0.0667,,0.0126,0.0224,0.0247,0.00433,0.0051,0.0273,0,,0,0,0,0,0.0,0,0,0,0,0,0
778,104,593.5384615384615,1040.0,1779,12242337792,2768,7958,6103,10681,732,235312,20666,,602,51178,5906,2140.0,2187,346232,0.00796,0.0302,0.00886,0.0831,0.00425,0.0651,0.0667,,0.0128,0.0224,0.0247,0.00433,0.0051,0.028,0,,0,0,0,0,0.0,0,0,0,0,0,0
780,88,557.5,1049.0,895,12240240640,2768,7958,6103,11460,709,248115,20666,,602,51178,5906,2140.0,2187,359791,0.00796,0.0302,0.00886,0.0831,0.00425,0.0651,0.0667,,0.0128,0.0224,0.0247,0.00423,0.0051,0.028,0,,0,0,0,0,0.0,0,0,0,0,0,0
782,113,581.3008849557522,982.0,895,12240220160,2768,7738,6103,11460,704,248115,20666,,602,51178,5906,2140.0,2187,359566,0.00796,0.0328,0.00933,0.0831,0.00425,0.0651,0.0667,,0.0128,0.0224,0.0247,0.00423,0.0051,0.0282,0,,0,0,0,0,0.0,0,0,0,0,0,0
784,122,771.344262295082,1103.0,895,12246900736,3006,7738,6023,11460,762,248115,19936,,602,45923,5906,2138.0,2154,353762,0.00796,0.0328,0.00933,0.0831,0.00423,0.0643,0.0667,,0.0139,0.0224,0.0247,0.00423,0.0051,0.0282,0,,0,0,0,0,0.0,0,0,0,0,0,0
786,104,709.6057692307693,1112.0,863,12247654400,3006,7738,6023,11460,762,248115,19197,,602,52423,5906,2208.0,2320,359758,0.00796,0.0328,0.00933,0.0886,0.00423,0.0643,0.0658,,0.0139,0.0223,0.0247,0.00423,0.0051,0.0286,0,,0,0,0,0,0.0,0,0,0,0,0,0
788,97,682.0412371134021,1120.0,0,12246351872,3006,7738,6023,11460,762,239709,21010,,602,54189,5661,2208.0,2320,354687,0.00802,0.0328,0.00923,0.0886,0.00423,0.0643,0.0658,,0.0139,0.0247,0.0247,0.0041,0.00546,0.0288,0,,0,0,0,0,0.0,0,0,0,0,0,0
790,103,994.4757281553398,1129.0,0,12251652096,3006,7738,6391,11634,762,239709,21010,,609,54189,5864,2208.0,2320,355440,0.00802,0.0328,0.00953,0.0886,0.00423,0.0643,0.0658,,0.0143,0.0247,0.0239,0.00443,0.00546,0.0288,0,,0,0,0,0,0.0,0,0,0,0,0,0
792,124,1241.4354838709678,1095.0,0,12248207360,3006,7463,6391,11634,776,239709,21010,,589,54189,5658,2208.0,2320,354952,0.00802,0.0353,0.00953,0.0892,0.0044,0.0643,0.0658,,0.0143,0.0247,0.0245,0.00443,0.00562,0.0292,0,,0,0,0,0,0.0,0,0,0,0,0,0
794,140,1072.2285714285715,1103.0,0,12256288768,3083,8534,6298,11634,776,239709,21283,,664,54189,6427,2208.0,2320,357124,0.00879,0.0353,0.00953,0.0892,0.0044,0.0643,0.0713,,0.0143,0.0247,0.0279,0.00449,0.00562,0.03,0,,0,0,0,0,0.0,0,0,0,0,0,0
796,128,1016.5546875,1306.0,0,12257538048,3389,8534,6496,11634,794,259248,21283,,664,54189,6427,2208.0,2320,377183,0.00879,0.0353,0.00953,0.0892,0.0044,0.0712,0.0713,,0.0143,0.0247,0.0279,0.00449,0.00562,0.0306,0,,0,0,0,0,0.0,0,0,0,0,0,0
798,141,1183.177304964539,1314.0,1137,12259672064,3389,8534,6496,12730,794,259248,21283,,664,54189,6427,2208.0,2462,378421,0.00879,0.0353,0.0092,0.0936,0.0044,0.0712,0.0713,,0.0143,0.0244,0.0279,0.00449,0.00562,0.0309,0,,0,0,0,0,0.0,0,0,0,0,0,0
800,109,1555.7522935779816,1311.0,1137,12265385984,3389,8185,6822,12730,794,259248,21283,,664,54189,6427,2208.0,2461,378398,0.00876,0.0353,0.00914,0.0936,0.0044,0.0712,0.0713,,0.0156,0.0244,0.0279,0.00449,0.00562,0.031,0,,0,0,0,0,0.0,0,0,0,0,0,0
802,181,1360.1491712707182,1339.0,1137,12272173056,3389,8467,6822,12730,794,259248,22344,,647,54189,6427,2010.0,2461,379527,0.00876,0.0353,0.0105,0.0936,0.0044,0.0695,0.0715,,0.0144,0.0244,0.0279,0.00449,0.00605,0.0309,0,,0,0,0,0,0.0,0,0,0,0,0,0
804,146,1233.5890410958905,1296.0,1137,12274614272,3389,9032,6822,11711,794,259248,22344,,647,59128,6830,2441.0,2461,384845,0.00876,0.0384,0.0105,0.0845,0.0044,0.0695,0.0715,,0.0145,0.0268,0.0276,0.00449,0.00587,0.0306,0,,0,0,0,0,0.0,0,0,0,0,0,0
806,113,1085.2566371681417,1303.0,1179,12280815616,3389,9032,6822,11792,781,253170,22344,,647,59128,6287,2441.0,2461,378293,0.00876,0.0377,0.0104,0.0873,0.00472,0.0695,0.0715,,0.015,0.0268,0.0276,0.00449,0.00587,0.0308,0,,0,0,0,0,0.0,0,0,0,0,0,0
