"Time","sum(rate(container_network_transmit_bytes_total{namespace=""default""}[5m]))"
2024-06-17 11:41:24,933412
2024-06-17 11:41:26,933699
2024-06-17 11:41:28,934972
2024-06-17 11:41:30,918680
2024-06-17 11:41:32,917631
2024-06-17 11:41:34,914538
2024-06-17 11:41:36,914569
2024-06-17 11:41:38,913001
2024-06-17 11:41:40,921717
2024-06-17 11:41:42,907926
2024-06-17 11:41:44,908251
2024-06-17 11:41:46,907421
2024-06-17 11:41:48,907303
2024-06-17 11:41:50,907584
2024-06-17 11:41:52,902488
2024-06-17 11:41:54,908080
2024-06-17 11:41:56,907436
2024-06-17 11:41:58,885386
2024-06-17 11:42:00,891008
2024-06-17 11:42:02,891508
2024-06-17 11:42:04,887781
2024-06-17 11:42:06,893098
2024-06-17 11:42:08,892434
2024-06-17 11:42:10,892573
2024-06-17 11:42:12,892180
2024-06-17 11:42:14,891972
2024-06-17 11:42:16,882290
2024-06-17 11:42:18,879804
2024-06-17 11:42:20,879810
2024-06-17 11:42:22,877117
2024-06-17 11:42:24,880710
2024-06-17 11:42:26,880154
2024-06-17 11:42:28,880260
2024-06-17 11:42:30,880353
2024-06-17 11:42:32,874165
2024-06-17 11:42:34,872616
2024-06-17 11:42:36,872972
2024-06-17 11:42:38,872861
2024-06-17 11:42:40,867709
2024-06-17 11:42:42,869657
2024-06-17 11:42:44,869405
2024-06-17 11:42:46,869427
2024-06-17 11:42:48,869441
2024-06-17 11:42:50,864420
2024-06-17 11:42:52,862504
2024-06-17 11:42:54,866603
2024-06-17 11:42:56,866522
2024-06-17 11:42:58,862696
2024-06-17 11:43:00,840840
2024-06-17 11:43:02,859007
2024-06-17 11:43:04,860083
2024-06-17 11:43:06,859816
2024-06-17 11:43:08,858577
2024-06-17 11:43:10,836347
2024-06-17 11:43:12,859726
2024-06-17 11:43:14,860777
2024-06-17 11:43:16,859353
2024-06-17 11:43:18,853956
2024-06-17 11:43:20,849599
2024-06-17 11:43:22,849348
2024-06-17 11:43:24,853193
2024-06-17 11:43:26,854697
2024-06-17 11:43:28,855553
2024-06-17 11:43:30,855642
2024-06-17 11:43:32,849480
2024-06-17 11:43:34,851128
2024-06-17 11:43:36,850850
2024-06-17 11:43:38,850892
2024-06-17 11:43:40,855545
2024-06-17 11:43:42,855493
2024-06-17 11:43:44,855052
2024-06-17 11:43:46,845634
2024-06-17 11:43:48,846019
2024-06-17 11:43:50,846257
2024-06-17 11:43:52,845327
2024-06-17 11:43:54,850947
2024-06-17 11:43:56,848653
2024-06-17 11:43:58,847818
2024-06-17 11:44:00,811078
2024-06-17 11:44:02,812340
2024-06-17 11:44:04,844767
2024-06-17 11:44:06,844813
2024-06-17 11:44:08,844627
2024-06-17 11:44:10,842549
