Timestamp,Requests je Sekunde,Durchschnittliche Antwortzeitintervalle,i_o_read,i_o_write,memory,network_outgoing_pod-pod-1,network_outgoing_pod-pod-2,network_outgoing_pod-pod-3,network_outgoing_pod-pod-4,network_outgoing_pod-pod-5,network_outgoing_pod-pod-6,network_outgoing_pod-pod-7,network_outgoing_pod-pod-8,network_outgoing_pod-pod-9,network_outgoing_pod-pod-10,network_outgoing_pod-pod-11,network_outgoing_pod-pod-12,network_outgoing_pod-pod-13,network_outgoing_system,cpu_pod-pod-1,cpu_pod-pod-2,cpu_pod-pod-3,cpu_pod-pod-4,cpu_pod-pod-5,cpu_pod-pod-6,cpu_pod-pod-7,cpu_pod-pod-8,cpu_pod-pod-9,cpu_pod-pod-10,cpu_pod-pod-11,cpu_pod-pod-12,cpu_pod-pod-13,cpu_system,pod_restart,cpu_system_lag_1,cpu_system_lag_2,cpu_system_lag_3,cpu_system_lag_4,cpu_system_lag_5,Requests je Sekunde_lag_1,Requests je Sekunde_lag_2,Requests je Sekunde_lag_3,Requests je Sekunde_lag_4,Requests je Sekunde_lag_5,memory_lag_1,memory_lag_2,memory_lag_3,memory_lag_4,memory_lag_5,Requests je Sekunde_rolling_avg_5,cpu_system_rolling_avg_5,memory_rolling_avg_5,cpu_pod-pod-1_rolling_avg_5,cpu_pod-pod-11_rolling_avg_5,cpu_pod-pod-8_rolling_avg_5,cpu_system_cumsum,memory_cumsum,network_outgoing_system_log_scaled,memory_log_scaled,cpu_system_log_scaled
22,10,104.0,0.0,0.0,11465449472,127.0,140.0,140.0,184.0,318.0,329.0,3168.0,130.0,144.0,168.0,316.0,68.5,212.0,5445.0,0.00191,0.00251,0.000328,0.00093,0.00176,0.000336,0.00337,,0.000509,0.000306,0.00159,0.00215,0.000391,0.00134,0.0,,,,,,,,,,,,,,,,,,,,,,0.00134,11465449472,8.602636673233706,23.162603956412813,0.001339103001229485
24,11,67.72727272727273,0.0,0.0,11468533760,123.0,144.0,140.0,184.0,315.0,339.0,3146.0,142.0,144.0,168.0,316.0,68.5,212.0,5442.0,0.00191,0.00253,0.000328,0.00093,0.00176,0.000336,0.00336,,0.000502,0.000311,0.00155,0.00215,0.000391,0.00134,0.0,0.00134,,,,,10.0,,,,,11465449472.0,,,,,,,,,,,0.00268,22933983232,8.6020856584342,23.1628729273968,0.001339103001229485
26,16,119.6875,0.0,14.5,11540856832,123.0,144.0,174.0,182.0,311.0,339.0,3123.0,153.0,144.0,168.0,316.0,66.5,212.0,5456.0,0.00191,0.00253,0.000312,0.00093,0.0017,0.000336,0.00333,0.00541,0.000502,0.000311,0.00155,0.00215,0.000391,0.00178,0.0,0.00134,0.00134,,,,11.0,10.0,,,,11468533760.0,11465449472.0,,,,,,,,,,0.00446,34474840064,8.604654467186231,23.169159344230184,0.001778417677411212
28,20,165.55,0.0,14.5,11543244800,123.0,144.0,174.0,188.0,311.0,339.0,3100.0,164.0,144.0,493.0,317.0,76.2,211.0,5786.0,0.00191,0.00253,0.000323,0.00093,0.00175,0.000336,0.00331,0.00617,0.000502,0.000311,0.0016,0.00215,0.000391,0.00185,0.0,0.00178,0.00134,0.00134,,,16.0,11.0,10.0,,,11540856832.0,11468533760.0,11465449472.0,,,,,,,,,0.0063100000000000005,46018084864,8.663369301573839,23.169366237099258,0.0018482908576176176
30,25,67.24,0.0,14.5,11546431488,123.0,144.0,174.0,188.0,311.0,339.0,3077.0,175.0,144.0,493.0,317.0,74.1,211.0,5772.0,0.00191,0.00253,0.000313,0.00093,0.00175,0.000343,0.00329,0.00694,0.000492,0.000311,0.0016,0.00215,0.000391,0.00191,0.0,0.00185,0.00178,0.00134,0.00134,,20.0,16.0,11.0,10.0,,11543244800.0,11540856832.0,11468533760.0,11465449472.0,,16.4,0.001644,11512903270.4,0.00191,0.001578,,0.00822,57564516352,8.660947155060933,23.169642264184283,0.001908178269301584
32,21,81.47619047619048,0.0,28.7,11544469504,123.0,144.0,176.0,188.0,311.0,339.0,2991.0,187.0,149.0,515.0,420.0,74.7,245.0,5864.0,0.00191,0.00253,0.000311,0.00093,0.00175,0.000343,0.00326,0.00771,0.000508,0.000311,0.0016,0.00215,0.000391,0.00198,0.0,0.00191,0.00185,0.00178,0.00134,0.00134,25.0,20.0,16.0,11.0,10.0,11546431488.0,11543244800.0,11540856832.0,11468533760.0,11465449472.0,18.6,0.001772,11528707276.8,0.00191,0.0015800000000000002,,0.0102,69108985856,8.676757761087575,23.169472328502238,0.0019780423836276923
34,34,157.41176470588235,0.0,28.7,11541315584,123.0,144.0,176.0,188.0,311.0,4201.0,3069.0,482.0,153.0,515.0,420.0,76.9,245.0,10107.0,0.00191,0.00245,0.000321,0.00093,0.00175,0.000343,0.00324,0.00848,0.000508,0.000311,0.0016,0.00215,0.00038,0.00203,0.0,0.00198,0.00191,0.00185,0.00178,0.00134,21.0,25.0,20.0,16.0,11.0,11544469504.0,11546431488.0,11543244800.0,11540856832.0,11468533760.0,23.2,0.0019099999999999998,11543263641.6,0.00191,0.00159,0.006941999999999999,0.012230000000000001,80650301440,9.221082468508085,23.16919909369499,0.0020279423342370955
36,43,223.8372093023256,0.0,28.2,11540803584,123.0,340.0,176.0,505.0,311.0,4201.0,3046.0,509.0,153.0,515.0,420.0,76.9,245.0,10623.0,0.0019,0.00249,0.000321,0.0009,0.00175,0.000334,0.00322,0.00925,0.000508,0.000308,0.0016,0.00215,0.000391,0.00209,0.0,0.00203,0.00198,0.00191,0.00185,0.00178,34.0,21.0,25.0,20.0,16.0,11541315584.0,11544469504.0,11546431488.0,11543244800.0,11540856832.0,28.6,0.001972,11543252992.0,0.001908,0.0016,0.00771,0.014320000000000001,92191105024,9.270870871716214,23.169154730350677,0.002087818988347554
38,35,110.28571428571428,0.0,28.2,11542171648,193.0,349.0,176.0,505.0,303.0,4201.0,3023.0,537.0,153.0,515.0,420.0,76.9,250.0,10704.0,0.0019,0.00291,0.000321,0.00107,0.00175,0.000334,0.00323,0.01,0.000508,0.000309,0.0016,0.00215,0.000393,0.00221,0.0,0.00209,0.00203,0.00198,0.00191,0.00185,43.0,34.0,21.0,25.0,20.0,11540803584.0,11541315584.0,11544469504.0,11546431488.0,11543244800.0,31.6,0.002044,11543038361.6,0.0019060000000000001,0.0016,0.008476000000000001,0.016530000000000003,103733276672,9.278466201023782,23.16927326481062,0.002207561542000583
40,43,154.0,14.2,28.2,11547836416,201.0,349.0,176.0,505.0,347.0,4348.0,3000.0,564.0,153.0,515.0,420.0,76.9,250.0,10906.0,0.0019,0.00291,0.000321,0.00111,0.00177,0.000334,0.00321,0.00597,0.000493,0.000309,0.0016,0.00208,0.000393,0.00187,0.0,0.00221,0.00209,0.00203,0.00198,0.00191,35.0,43.0,34.0,21.0,25.0,11542171648.0,11540803584.0,11541315584.0,11544469504.0,11546431488.0,35.2,0.002036,11543319347.2,0.001904,0.0016,0.008282,0.018400000000000003,115281113088,9.297160063928743,23.16976393316357,0.0018682537266818222
42,59,192.728813559322,290.0,28.6,11553058816,201.0,349.0,554.0,505.0,347.0,4348.0,2977.0,591.0,153.0,515.0,420.0,74.6,250.0,11285.0,0.0019,0.00291,0.000321,0.00111,0.00177,0.000329,0.00318,0.0064,0.00049,0.000309,0.00153,0.00214,0.000393,0.0019,0.0,0.00187,0.00221,0.00209,0.00203,0.00198,43.0,35.0,43.0,34.0,21.0,11547836416.0,11542171648.0,11540803584.0,11541315584.0,11544469504.0,42.8,0.00202,11545037209.6,0.0019019999999999998,0.001586,0.00802,0.020300000000000002,126834171904,9.331318298529085,23.170216071492934,0.0018981972830802527
44,54,203.96296296296296,296.0,29.1,11560407040,201.0,349.0,575.0,524.0,347.0,4348.0,2954.0,619.0,183.0,499.0,721.0,189.0,250.0,11759.0,0.0019,0.00291,0.000495,0.00111,0.00177,0.000329,0.00316,0.00682,0.000675,0.000309,0.00154,0.00221,0.000393,0.00197,0.0,0.0019,0.00187,0.00221,0.00209,0.00203,59.0,43.0,35.0,43.0,34.0,11553058816.0,11547836416.0,11542171648.0,11540803584.0,11541315584.0,46.8,0.0020080000000000002,11548855500.8,0.0019,0.001574,0.007688,0.02227,138394578944,9.372459221452617,23.170851910729915,0.001968062094698245
46,53,181.0,578.0,29.9,11568189440,201.0,349.0,575.0,1123.0,347.0,4348.0,2931.0,646.0,183.0,495.0,721.0,189.0,408.0,12517.0,0.0019,0.00291,0.000495,0.00111,0.00177,0.000329,0.00314,0.00725,0.000675,0.000309,0.00208,0.00221,0.000393,0.00205,0.0,0.00197,0.0019,0.00187,0.00221,0.00209,54.0,59.0,43.0,35.0,43.0,11560407040.0,11553058816.0,11547836416.0,11542171648.0,11540803584.0,48.8,0.002,11554332672.0,0.0019,0.00167,0.007288,0.02432,149962768384,9.434922887484646,23.17152487852541,0.0020479016173003107
48,56,211.42857142857144,579.0,29.1,11577585664,334.0,812.0,575.0,1123.0,347.0,4348.0,2908.0,674.0,183.0,4191.0,721.0,195.0,408.0,16819.0,0.0019,0.00291,0.000495,0.00591,0.00177,0.000329,0.00311,0.00767,0.000682,0.000309,0.00208,0.00221,0.000393,0.00248,0.0,0.00205,0.00197,0.0019,0.00187,0.00221,53.0,54.0,59.0,43.0,35.0,11568189440.0,11560407040.0,11553058816.0,11547836416.0,11542171648.0,53.0,0.0020540000000000003,11561415475.2,0.0019,0.0017659999999999998,0.006822,0.0268,161540354048,9.73032393352694,23.172336795557623,0.0024769298748925353
50,62,279.64516129032256,579.0,29.1,11582488576,334.0,838.0,575.0,1123.0,347.0,4360.0,2925.0,701.0,186.0,4191.0,721.0,195.0,408.0,16905.0,0.0019,0.00291,0.000495,0.00591,0.00177,0.00273,0.00309,0.00809,0.000682,0.000309,0.00208,0.00221,0.000393,0.00271,0.0,0.00248,0.00205,0.00197,0.0019,0.00187,56.0,53.0,54.0,59.0,43.0,11577585664.0,11568189440.0,11560407040.0,11553058816.0,11547836416.0,56.8,0.002222,11568345907.2,0.0019,0.0018619999999999997,0.007246,0.02951,173122842624,9.735423867488873,23.172760189025364,0.00270633457071555
52,60,158.93333333333334,580.0,28.3,11666370560,334.0,838.0,575.0,1123.0,347.0,4474.0,2901.0,1707.0,186.0,4191.0,721.0,195.0,414.0,18007.0,0.0035,0.00605,0.000495,0.00591,0.00177,0.00273,0.00309,0.00795,0.000682,0.000301,0.00208,0.00221,0.000373,0.00309,0.0,0.00271,0.00248,0.00205,0.00197,0.0019,62.0,56.0,53.0,54.0,59.0,11582488576.0,11577585664.0,11568189440.0,11560407040.0,11553058816.0,57.0,0.00246,11591008256.0,0.00222,0.001972,0.007556,0.032600000000000004,184789213184,9.798571382586568,23.179976228959912,0.0030852357618076426
54,64,312.28125,579.0,28.3,11701219328,334.0,838.0,575.0,1123.0,379.0,24252.0,2878.0,1771.0,216.0,4191.0,721.0,195.0,414.0,37888.0,0.0035,0.00605,0.000495,0.00591,0.00177,0.00273,0.00307,0.00834,0.000682,0.00182,0.00208,0.00221,0.000371,0.00325,0.0,0.00309,0.00271,0.00248,0.00205,0.00197,60.0,62.0,56.0,53.0,54.0,11666370560.0,11582488576.0,11577585664.0,11568189440.0,11560407040.0,59.0,0.002716,11619170713.6,0.0025399999999999997,0.00208,0.00786,0.03585000000000001,196490432512,10.542416111476454,23.18295888947384,0.0032447301648890537
56,45,142.6,566.0,28.3,11703005184,334.0,838.0,575.0,1123.0,379.0,24252.0,2855.0,1835.0,216.0,4191.0,721.0,195.0,414.0,37929.0,0.0035,0.00605,0.000504,0.00606,0.00205,0.00289,0.00304,0.00874,0.000682,0.00182,0.00208,0.00221,0.000727,0.00336,0.0,0.00325,0.00309,0.00271,0.00248,0.00205,64.0,60.0,62.0,56.0,53.0,11701219328.0,11666370560.0,11582488576.0,11577585664.0,11568189440.0,57.4,0.002978,11646133862.4,0.00286,0.00208,0.008158,0.03921000000000001,208193437696,10.543497634682945,23.18311149918773,0.003354367812573644
58,53,215.83018867924528,555.0,28.3,11716706304,346.0,838.0,1001.0,1123.0,379.0,24252.0,2831.0,1900.0,216.0,4191.0,721.0,333.0,414.0,38546.0,0.0035,0.00605,0.00123,0.0061,0.00205,0.00289,0.00302,0.00913,0.0023,0.00182,0.00208,0.00222,0.000727,0.00359,0.0,0.00336,0.00325,0.00309,0.00271,0.00248,45.0,64.0,60.0,62.0,56.0,11703005184.0,11701219328.0,11666370560.0,11582488576.0,11577585664.0,56.8,0.0032,11673957990.4,0.00318,0.00208,0.00845,0.04280000000000001,219910144000,10.55963355495159,23.1842815496018,0.0035835713313527927
60,44,152.27272727272728,568.0,29.5,11739336704,346.0,838.0,1025.0,1181.0,379.0,24252.0,2808.0,1964.0,216.0,4379.0,1312.0,346.0,584.0,39630.0,0.0035,0.00605,0.00123,0.00629,0.00205,0.00289,0.00299,0.00953,0.0023,0.00182,0.00208,0.00235,0.000727,0.00365,0.0,0.00359,0.00336,0.00325,0.00309,0.00271,53.0,45.0,64.0,60.0,62.0,11716706304.0,11703005184.0,11701219328.0,11666370560.0,11582488576.0,53.2,0.003388,11705327616.0,0.0035,0.00208,0.008738,0.04645000000000001,231649480704,10.587366919275157,23.186211151027933,0.0036433549147985894
62,68,612.1176470588235,576.0,29.5,11893342208,529.0,867.0,1057.0,1181.0,379.0,24252.0,2785.0,2610.0,214.0,4379.0,1312.0,346.0,584.0,40494.0,0.0035,0.00628,0.00123,0.00629,0.00205,0.00751,0.00297,0.0107,0.0023,0.00182,0.00416,0.00235,0.000746,0.00432,0.0,0.00365,0.00359,0.00336,0.00325,0.00309,44.0,53.0,45.0,64.0,60.0,11739336704.0,11716706304.0,11703005184.0,11701219328.0,11666370560.0,54.8,0.0036339999999999996,11750721945.6,0.0035,0.0024959999999999995,0.009288,0.05077000000000001,243542822912,10.60893378868309,23.199244602262254,0.004310695587084546
64,61,173.91803278688525,586.0,29.4,11903942656,529.0,867.0,1057.0,2424.0,379.0,24252.0,2808.0,2692.0,214.0,8610.0,1312.0,346.0,584.0,46073.0,0.00357,0.00628,0.00123,0.00629,0.00205,0.00751,0.00295,0.0111,0.0023,0.00182,0.00416,0.00235,0.000746,0.00436,0.0,0.00432,0.00365,0.00359,0.00336,0.00325,68.0,44.0,53.0,45.0,64.0,11893342208.0,11739336704.0,11716706304.0,11703005184.0,11701219328.0,54.2,0.0038559999999999996,11791266611.2,0.0035140000000000006,0.0029119999999999997,0.009839999999999998,0.05513000000000001,255446765568,10.738004078558598,23.20013549790525,0.00435052273725808
66,68,187.44117647058823,587.0,29.0,12132016128,529.0,1564.0,1057.0,2424.0,415.0,24252.0,2784.0,2775.0,214.0,8610.0,1312.0,346.0,606.0,46887.0,0.00711,0.00628,0.00123,0.0179,0.00205,0.00751,0.00292,0.0115,0.0023,0.00182,0.00416,0.00235,0.000746,0.00565,0.0,0.00436,0.00432,0.00365,0.00359,0.00336,61.0,68.0,44.0,53.0,45.0,11903942656.0,11893342208.0,11739336704.0,11716706304.0,11703005184.0,58.8,0.004314,11877068800.0,0.004236,0.003328,0.010392,0.060780000000000015,267578781696,10.755517058156265,23.219113756231142,0.005634098617092958
68,50,109.5,586.0,28.2,12152852480,529.0,1564.0,1571.0,2424.0,415.0,25079.0,2761.0,2858.0,252.0,8610.0,1312.0,346.0,606.0,48324.0,0.00711,0.0111,0.00123,0.0179,0.00205,0.00751,0.00282,0.012,0.0023,0.00186,0.00416,0.00235,0.000746,0.00608,0.0,0.00565,0.00436,0.00432,0.00365,0.00359,68.0,61.0,68.0,44.0,53.0,12132016128.0,11903942656.0,11893342208.0,11739336704.0,11716706304.0,58.2,0.0048119999999999994,11964298035.2,0.004958,0.003744,0.010966,0.06686000000000002,279731634176,10.785704304076532,23.220829751277076,0.006061591378595291
70,53,649.0188679245283,577.0,28.2,12246286336,529.0,1564.0,1571.0,2424.0,420.0,24413.0,2737.0,2940.0,252.0,8610.0,1312.0,346.0,606.0,47722.0,0.00711,0.0111,0.00181,0.0179,0.00205,0.00751,0.00291,0.0124,0.0023,0.00461,0.00416,0.00235,0.00122,0.00645,0.0,0.00608,0.00565,0.00436,0.00432,0.00365,50.0,68.0,61.0,68.0,44.0,12152852480.0,12132016128.0,11903942656.0,11893342208.0,11739336704.0,60.0,0.005372,12065687961.6,0.005679999999999999,0.00416,0.01154,0.07331000000000001,291977920512,10.77316874095837,23.228488571812765,0.006429287764903755
72,71,231.0,575.0,28.2,12357550080,538.0,1630.0,1571.0,2424.0,420.0,25028.0,2713.0,3023.0,252.0,8875.0,1312.0,500.0,606.0,48890.0,0.00711,0.0111,0.00189,0.0179,0.002,0.00773,0.00289,0.0128,0.0023,0.00475,0.00416,0.00228,0.00122,0.00651,0.0,0.00645,0.00608,0.00565,0.00436,0.00432,53.0,50.0,68.0,61.0,68.0,12246286336.0,12152852480.0,12132016128.0,11903942656.0,11893342208.0,60.6,0.00581,12158529536.0,0.006402,0.00416,0.011960000000000002,0.07982000000000002,304335470592,10.797348609444098,23.237533055817735,0.006488901468124652
74,54,139.66666666666666,564.0,28.2,12429074432,557.0,1630.0,1571.0,2424.0,420.0,47637.0,2689.0,3106.0,259.0,9162.0,1312.0,504.0,606.0,71875.0,0.00711,0.0111,0.00189,0.0179,0.00235,0.00799,0.00286,0.0132,0.00233,0.00475,0.00594,0.00229,0.00126,0.00674,0.0,0.00651,0.00645,0.00608,0.00565,0.00436,71.0,53.0,50.0,68.0,61.0,12357550080.0,12246286336.0,12152852480.0,12132016128.0,11903942656.0,59.2,0.006286,12263555891.2,0.00711,0.004516,0.01238,0.08656000000000001,316764545024,11.182697691046345,23.243304277347416,0.006717387747524245
76,62,206.1129032258065,851.0,29.1,12429041664,771.0,1630.0,1622.0,2499.0,420.0,47637.0,2666.0,3828.0,259.0,9162.0,1855.0,519.0,800.0,73666.0,0.00719,0.0111,0.00189,0.019,0.00235,0.00799,0.00284,0.0119,0.00445,0.00475,0.00594,0.00228,0.00126,0.00691,0.0,0.00674,0.00651,0.00645,0.00608,0.00565,54.0,71.0,53.0,50.0,68.0,12429074432.0,12357550080.0,12246286336.0,12152852480.0,12132016128.0,58.0,0.0065379999999999995,12322960998.4,0.007126,0.004872,0.01246,0.09347000000000001,329193586688,11.207310216708422,23.243301640944892,0.006886235362952829
78,34,108.73529411764706,851.0,28.9,12439044096,771.0,1630.0,1622.0,3540.0,420.0,47637.0,2642.0,3927.0,259.0,9162.0,1913.0,519.0,800.0,74842.0,0.00724,0.013,0.00189,0.019,0.00235,0.0148,0.00282,0.0155,0.00445,0.00475,0.00618,0.00252,0.00126,0.00798,0.0,0.00691,0.00674,0.00651,0.00645,0.00608,62.0,54.0,71.0,53.0,50.0,12429041664.0,12429074432.0,12357550080.0,12246286336.0,12152852480.0,54.8,0.0069180000000000005,12380199321.6,0.007152,0.005276,0.01316,0.10145000000000001,341632630784,11.22314786510039,23.244106080227848,0.007948328182495005
80,78,150.84615384615384,863.0,28.8,12447653888,771.0,2273.0,1622.0,3540.0,416.0,47637.0,2550.0,4026.0,300.0,13596.0,1913.0,519.0,800.0,79964.0,0.0102,0.0135,0.00189,0.0277,0.00235,0.0148,0.00279,0.016,0.00445,0.00475,0.00618,0.00252,0.00126,0.00903,0.0,0.00798,0.00691,0.00674,0.00651,0.00645,34.0,62.0,54.0,71.0,53.0,12439044096.0,12429041664.0,12429074432.0,12357550080.0,12246286336.0,59.8,0.0074340000000000005,12420472832.0,0.007770000000000001,0.00568,0.01388,0.11048000000000001,354080284672,11.289344317924972,23.244797999448977,0.008989473337797687
82,45,186.73333333333332,1144.0,28.8,12559036416,771.0,2273.0,1622.0,3540.0,481.0,47637.0,2647.0,4125.0,300.0,13596.0,1913.0,519.0,821.0,80247.0,0.0102,0.0135,0.00189,0.0277,0.00235,0.0148,0.00277,0.0165,0.00445,0.00475,0.00618,0.00252,0.00126,0.00906,0.0,0.00903,0.00798,0.00691,0.00674,0.00651,78.0,34.0,62.0,54.0,71.0,12447653888.0,12439044096.0,12429041664.0,12429074432.0,12357550080.0,54.6,0.007944,12460770099.2,0.008388000000000001,0.006084,0.01462,0.11954000000000001,366639321088,11.292877118563322,23.253706276651737,0.00901920442015993
84,69,240.04347826086956,1143.0,28.8,12592168960,771.0,2273.0,1574.0,3540.0,481.0,47637.0,2623.0,4225.0,300.0,13596.0,1913.0,659.0,821.0,80413.0,0.0102,0.0135,0.00189,0.0277,0.00235,0.0148,0.00274,0.0169,0.00445,0.00475,0.00618,0.00252,0.00166,0.00913,0.0,0.00906,0.00903,0.00798,0.00691,0.00674,45.0,78.0,34.0,62.0,54.0,12559036416.0,12447653888.0,12439044096.0,12429041664.0,12429074432.0,57.6,0.008422,12493389004.8,0.009006,0.006132,0.015360000000000002,0.12867,379231490048,11.294943569361536,23.256340946654053,0.009088573508331085
86,58,164.55172413793105,1144.0,28.8,12615069696,771.0,2384.0,2382.0,3540.0,481.0,47637.0,2599.0,4324.0,300.0,13596.0,1913.0,659.0,821.0,81407.0,0.0102,0.0135,0.0029,0.0277,0.00235,0.0148,0.00262,0.0174,0.00445,0.00484,0.00618,0.00252,0.00166,0.00925,0.0,0.00913,0.00906,0.00903,0.00798,0.00691,69.0,45.0,78.0,34.0,62.0,12592168960.0,12559036416.0,12447653888.0,12439044096.0,12429041664.0,56.8,0.008889999999999999,12530594611.2,0.009608000000000002,0.00618,0.016460000000000002,0.13792000000000001,391846559744,11.30722882725974,23.258157943954807,0.009207480750913145
88,60,189.68333333333337,1156.0,28.8,12646526976,771.0,2384.0,2492.0,3540.0,481.0,49800.0,2575.0,4423.0,312.0,13596.0,1913.0,659.0,821.0,83766.0,0.0102,0.0135,0.0029,0.0277,0.00238,0.0148,0.00262,0.0188,0.00445,0.00787,0.00618,0.00252,0.00171,0.00963,0.0,0.00925,0.00913,0.00906,0.00903,0.00798,58.0,69.0,45.0,78.0,34.0,12615069696.0,12592168960.0,12559036416.0,12447653888.0,12439044096.0,62.0,0.00922,12572091187.2,0.0102,0.00618,0.01712,0.14755000000000001,404493086720,11.335794414163257,23.260648467152212,0.009583927101847863
90,44,139.5,1173.0,28.8,12707524608,947.0,2384.0,2492.0,3540.0,481.0,69100.0,2551.0,4522.0,312.0,14167.0,2405.0,690.0,821.0,104412.0,0.0102,0.0135,0.0029,0.0277,0.00272,0.0153,0.00271,0.0193,0.00471,0.00787,0.00618,0.00257,0.00171,0.00977,0.0,0.00963,0.00925,0.00913,0.00906,0.00903,60.0,58.0,69.0,45.0,78.0,12646526976.0,12615069696.0,12592168960.0,12559036416.0,12447653888.0,55.2,0.009367999999999998,12624065331.2,0.0102,0.00618,0.017779999999999997,0.15732000000000002,417200611328,11.556109467751368,23.265460143856348,0.009722582148123285
92,73,189.94520547945208,1404.0,29.0,12736368640,990.0,2384.0,2492.0,4414.0,481.0,69100.0,2526.0,5210.0,363.0,14167.0,2405.0,690.0,795.0,106017.0,0.0102,0.0131,0.0029,0.0346,0.00272,0.0158,0.00268,0.0198,0.00456,0.00787,0.0088,0.00265,0.00171,0.0106,0.0,0.00977,0.00963,0.00925,0.00913,0.00906,44.0,60.0,58.0,69.0,45.0,12707524608.0,12646526976.0,12615069696.0,12592168960.0,12559036416.0,60.8,0.009676,12659531776.0,0.0102,0.006704,0.018439999999999998,0.16792,429936979968,11.571364169998649,23.267727410431682,0.010544213875671154
94,57,149.3859649122807,1408.0,28.9,12749078528,990.0,2384.0,2492.0,4518.0,481.0,69100.0,2502.0,5322.0,363.0,17689.0,2459.0,690.0,1114.0,110104.0,0.0102,0.0164,0.0029,0.0362,0.00272,0.0158,0.00266,0.0203,0.00723,0.00787,0.00921,0.00265,0.00171,0.0113,0.0,0.0106,0.00977,0.00963,0.00925,0.00913,73.0,44.0,60.0,58.0,69.0,12736368640.0,12707524608.0,12646526976.0,12615069696.0,12592168960.0,58.4,0.01011,12690913689.6,0.0102,0.00731,0.01912,0.17922000000000002,442686058496,11.609189734940292,23.26872483370379,0.011236631925987681
96,61,149.55737704918033,1410.0,28.6,12740435968,990.0,2384.0,2492.0,4667.0,481.0,69100.0,2478.0,5434.0,363.0,17689.0,2549.0,690.0,1114.0,110432.0,0.0155,0.017,0.0029,0.0362,0.00272,0.0153,0.00263,0.0208,0.00723,0.00787,0.00921,0.00265,0.00171,0.0118,0.0,0.0113,0.0106,0.00977,0.00963,0.00925,57.0,73.0,44.0,60.0,58.0,12749078528.0,12736368640.0,12707524608.0,12646526976.0,12615069696.0,59.0,0.01062,12715986944.0,0.011260000000000001,0.007916,0.019799999999999998,0.19102000000000002,455426494464,11.612164281203007,23.268046706991576,0.011730922875698666
98,23,703.8695652173913,1418.0,28.2,12751437824,990.0,3073.0,2492.0,4667.0,473.0,69100.0,2502.0,5546.0,363.0,17689.0,2549.0,690.0,1114.0,111248.0,0.016,0.017,0.0029,0.0362,0.00272,0.0237,0.00261,0.0213,0.00723,0.00787,0.00921,0.00265,0.00173,0.0126,0.0,0.0118,0.0113,0.0106,0.00977,0.00963,61.0,57.0,73.0,44.0,60.0,12740435968.0,12749078528.0,12736368640.0,12707524608.0,12646526976.0,51.6,0.011213999999999998,12736969113.6,0.01242,0.008522,0.0203,0.20362000000000002,468177932288,11.619526211224043,23.268909872780956,0.012521280553671745
100,63,463.8888888888889,1429.0,28.2,12776894464,990.0,3207.0,2420.0,4667.0,547.0,81674.0,2478.0,5658.0,363.0,17689.0,2549.0,667.0,1114.0,124023.0,0.016,0.017,0.00299,0.0362,0.00276,0.0237,0.00258,0.0218,0.00723,0.00787,0.00921,0.00265,0.00174,0.0126,0.0,0.0126,0.0118,0.0113,0.0106,0.00977,23.0,61.0,57.0,73.0,44.0,12751437824.0,12740435968.0,12749078528.0,12736368640.0,12707524608.0,55.4,0.011779999999999999,12750843084.8,0.01358,0.009128,0.0208,0.21622000000000002,480954826752,11.728230374246198,23.27090425675785,0.012521280553671745
102,61,488.0491803278688,1678.0,28.2,12779429888,1112.0,3207.0,2472.0,4667.0,547.0,84367.0,2453.0,5770.0,372.0,18507.0,2549.0,865.0,1114.0,128002.0,0.016,0.017,0.00299,0.0362,0.00276,0.0237,0.00256,0.0203,0.00723,0.00827,0.00921,0.00265,0.00247,0.0126,0.0,0.0126,0.0126,0.0118,0.0113,0.0106,63.0,23.0,61.0,57.0,73.0,12776894464.0,12751437824.0,12740435968.0,12749078528.0,12736368640.0,53.0,0.01218,12759455334.4,0.01474,0.00921,0.0209,0.22882000000000002,493734256640,11.7598089801271,23.27110267527635,0.012521280553671745
104,74,514.1081081081081,1698.0,28.7,12780818432,1112.0,3207.0,3524.0,4667.0,547.0,84367.0,2428.0,6214.0,372.0,18507.0,2549.0,865.0,1114.0,129474.0,0.016,0.017,0.00423,0.0362,0.00276,0.0237,0.00257,0.0203,0.00723,0.00798,0.00921,0.00258,0.00247,0.0127,0.0,0.0126,0.0126,0.0126,0.0118,0.0113,61.0,63.0,23.0,61.0,57.0,12779429888.0,12776894464.0,12751437824.0,12740435968.0,12749078528.0,56.4,0.01246,12765803315.2,0.0159,0.00921,0.0209,0.24152,506515075072,11.771243091292092,23.27121132398616,0.012620031356102263
106,56,164.17857142857142,2297.0,28.7,12760440832,1140.0,3207.0,3524.0,5465.0,547.0,84367.0,2404.0,6332.0,372.0,18507.0,3020.0,896.0,1255.0,131037.0,0.016,0.02,0.00423,0.0373,0.00276,0.0237,0.00254,0.0246,0.00765,0.0113,0.00921,0.00256,0.00247,0.0137,0.0,0.0127,0.0126,0.0126,0.0126,0.0118,74.0,61.0,63.0,23.0,61.0,12780818432.0,12779429888.0,12776894464.0,12751437824.0,12740435968.0,55.4,0.01284,12769804288.0,0.016,0.00921,0.021660000000000002,0.25522,519275515904,11.78324263645516,23.269615662307036,0.013607003406216902
